Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.32,-0.79,0.01,0.03,0.89,14362053
-1.30,-0.79,0.01,0.03,0.89,14366004
-1.29,-0.79,0.00,0.02,0.89,14369944
-1.28,-0.79,-0.00,0.01,0.89,14373897
-1.27,-0.78,-0.01,0.00,0.89,14377835
-1.27,-0.77,-0.01,-0.01,0.89,14381783
-1.26,-0.77,-0.01,-0.02,0.89,14385740
-1.27,-0.76,-0.00,-0.03,0.89,14389680
-1.28,-0.76,0.00,-0.04,0.89,14393635
-1.29,-0.76,0.01,-0.05,0.89,14397580
-1.30,-0.76,0.02,-0.05,0.89,14401524
-1.31,-0.77,0.02,-0.06,0.90,14405465
-1.33,-0.77,0.02,-0.07,0.90,14409422
-1.35,-0.78,0.03,-0.08,0.90,14413378
-1.36,-0.79,0.04,-0.07,0.89,14417329
-1.38,-0.80,0.04,-0.06,0.90,14421269
-1.39,-0.81,0.04,-0.06,0.90,14425216
-1.40,-0.82,0.04,-0.06,0.90,14429151
-1.41,-0.83,0.05,-0.05,0.90,14433108
-1.42,-0.84,0.05,-0.05,0.90,14437050
-1.42,-0.85,0.04,-0.03,0.90,14441001
-1.42,-0.86,0.04,-0.02,0.89,14444949
-1.41,-0.86,0.03,-0.01,0.90,14448894
-1.41,-0.87,0.02,0.00,0.89,14452844
-1.40,-0.86,0.02,0.01,0.89,14456786
-1.38,-0.86,0.01,0.02,0.89,14460743
-1.36,-0.86,0.00,0.03,0.89,14464681
-1.35,-0.85,0.00,0.04,0.89,14468628
-1.33,-0.84,-0.00,0.04,0.89,14472576
-1.31,-0.83,-0.01,0.03,0.89,14476518
-1.29,-0.82,-0.01,0.03,0.89,14480475
-1.28,-0.81,-0.02,0.02,0.89,14484420
-1.27,-0.80,-0.02,0.01,0.89,14488369
-1.26,-0.79,-0.02,-0.01,0.89,14492320
-1.26,-0.78,-0.02,-0.02,0.89,14496274
-1.27,-0.76,-0.02,-0.03,0.89,14500230
-1.28,-0.76,-0.02,-0.04,0.89,14504178
-1.29,-0.75,-0.01,-0.05,0.89,14508127
-1.30,-0.74,-0.00,-0.06,0.89,14512077
-1.32,-0.74,0.00,-0.07,0.90,14516019
-1.34,-0.74,0.01,-0.08,0.90,14519973
-1.36,-0.74,0.01,-0.08,0.90,14523918
-1.38,-0.75,0.02,-0.07,0.89,14527868
-1.39,-0.75,0.02,-0.06,0.90,14531823
-1.40,-0.76,0.02,-0.06,0.89,14535765
-1.41,-0.76,0.03,-0.06,0.89,14539727
-1.42,-0.77,0.03,-0.05,0.89,14543674
-1.43,-0.78,0.04,-0.04,0.89,14547626
-1.43,-0.79,0.04,-0.02,0.89,14551574
-1.42,-0.80,0.03,-0.00,0.89,14555519
-1.41,-0.80,0.02,0.01,0.89,14559469
-1.40,-0.80,0.01,0.01,0.89,14563404
-1.38,-0.80,0.01,0.02,0.89,14567362
-1.37,-0.80,0.01,0.03,0.89,14571303
-1.34,-0.80,0.02,0.04,0.89,14575247
-1.32,-0.80,0.02,0.04,0.89,14579202
-1.30,-0.80,0.02,0.04,0.89,14583136
-1.29,-0.80,0.01,0.03,0.89,14587096
-1.27,-0.80,0.00,0.02,0.89,14591030
-1.26,-0.79,-0.00,0.01,0.89,14594974
-1.25,-0.79,-0.01,-0.00,0.89,14598922
-1.26,-0.78,-0.01,-0.02,0.89,14602862
-1.26,-0.78,-0.00,-0.04,0.89,14606816
-1.27,-0.77,0.00,-0.04,0.89,14610761
-1.28,-0.77,0.01,-0.05,0.89,14614715
-1.29,-0.78,0.02,-0.06,0.89,14618672
-1.31,-0.78,0.02,-0.07,0.89,14622622
-1.34,-0.78,0.02,-0.09,0.90,14626576
-1.36,-0.79,0.03,-0.09,0.90,14630525
-1.38,-0.79,0.03,-0.08,0.89,14634480
-1.40,-0.80,0.03,-0.07,0.90,14638410
-1.41,-0.81,0.04,-0.06,0.90,14642348
-1.43,-0.82,0.04,-0.06,0.90,14646304
-1.43,-0.83,0.04,-0.05,0.90,14650246
-1.44,-0.84,0.04,-0.04,0.90,14654206
-1.44,-0.85,0.04,-0.02,0.90,14658154
-1.43,-0.86,0.03,-0.00,0.90,14662102
-1.42,-0.86,0.02,0.01,0.89,14666056
-1.40,-0.86,0.01,0.02,0.89,14669998
-1.38,-0.85,0.01,0.03,0.89,14673954
-1.36,-0.85,0.00,0.04,0.89,14677898
-1.34,-0.84,0.00,0.05,0.89,14681844
-1.32,-0.84,0.00,0.04,0.89,14685792
-1.30,-0.83,-0.00,0.04,0.89,14689733
-1.28,-0.82,-0.01,0.03,0.88,14693693
-1.26,-0.81,-0.01,0.03,0.89,14697630
-1.25,-0.80,-0.02,0.01,0.89,14701590
-1.25,-0.79,-0.02,-0.00,0.89,14705537
-1.25,-0.78,-0.02,-0.02,0.89,14709478
-1.26,-0.77,-0.02,-0.04,0.89,14713436
-1.27,-0.76,-0.01,-0.05,0.89,14717380
-1.28,-0.76,-0.00,-0.06,0.89,14721336
-1.30,-0.76,0.00,-0.07,0.89,14725278
-1.32,-0.76,0.01,-0.08,0.89,14729227
-1.34,-0.76,0.01,-0.10,0.90,14733176
-1.37,-0.76,0.02,-0.10,0.90,14737119
-1.39,-0.77,0.02,-0.08,0.90,14741064
-1.40,-0.77,0.02,-0.07,0.89,14745007
-1.42,-0.78,0.03,-0.06,0.90,14748952
-1.43,-0.79,0.03,-0.05,0.90,14752905
-1.43,-0.80,0.04,-0.04,0.90,14756848
-1.43,-0.81,0.04,-0.02,0.89,14760805
-1.43,-0.81,0.03,-0.00,0.90,14764744
-1.41,-0.82,0.03,0.01,0.89,14768698
-1.40,-0.82,0.02,0.02,0.89,14772656
-1.38,-0.82,0.02,0.03,0.89,14776603
-1.35,-0.82,0.01,0.05,0.89,14780563
-1.33,-0.82,0.02,0.06,0.89,14784506
-1.30,-0.82,0.02,0.05,0.89,14788451
-1.28,-0.82,0.01,0.05,0.89,14792405
-1.26,-0.82,0.01,0.04,0.89,14796348
-1.24,-0.81,0.00,0.03,0.89,14800309
-1.23,-0.81,-0.01,0.02,0.89,14804247
-1.22,-0.80,-0.01,-0.00,0.89,14808198
-1.23,-0.79,-0.01,-0.03,0.89,14812145
-1.24,-0.79,-0.01,-0.05,0.90,14816091
-1.25,-0.78,0.00,-0.06,0.90,14820039
-1.26,-0.78,0.01,-0.06,0.90,14823977
-1.28,-0.79,0.02,-0.07,0.90,14827929
-1.31,-0.79,0.02,-0.09,0.90,14831871
-1.34,-0.80,0.03,-0.11,0.90,14835811
-1.37,-0.81,0.03,-0.10,0.90,14839759
-1.39,-0.81,0.03,-0.09,0.89,14843697
-1.40,-0.82,0.03,-0.07,0.90,14847646
-1.42,-0.83,0.04,-0.06,0.89,14851591
-1.43,-0.84,0.04,-0.06,0.90,14855533
-1.43,-0.84,0.04,-0.04,0.89,14859493
-1.43,-0.85,0.04,-0.02,0.89,14863443
-1.42,-0.86,0.03,0.00,0.89,14867393
-1.41,-0.86,0.02,0.02,0.89,14871340
-1.39,-0.86,0.02,0.03,0.89,14875296
-1.37,-0.86,0.01,0.04,0.89,14879244
-1.34,-0.85,0.00,0.06,0.89,14883184
-1.31,-0.85,0.00,0.07,0.89,14887136
-1.29,-0.84,0.00,0.06,0.89,14891078
-1.26,-0.83,-0.00,0.05,0.89,14895031
-1.25,-0.82,-0.01,0.04,0.89,14898971
-1.23,-0.81,-0.01,0.03,0.89,14902920
-1.22,-0.80,-0.02,0.02,0.89,14906868
-1.21,-0.79,-0.02,-0.01,0.89,14910815
-1.22,-0.78,-0.02,-0.03,0.89,14914769
-1.23,-0.77,-0.01,-0.05,0.89,14918717
-1.24,-0.77,-0.00,-0.06,0.89,14922666
-1.26,-0.77,0.00,-0.07,0.89,14926621
-1.29,-0.77,0.01,-0.09,0.89,14930560
-1.32,-0.77,0.01,-0.11,0.89,14934525
-1.35,-0.77,0.01,-0.11,0.89,14938475
-1.37,-0.77,0.01,-0.09,0.89,14942420
-1.39,-0.77,0.01,-0.08,0.89,14946383
-1.41,-0.78,0.02,-0.07,0.89,14950328
-1.42,-0.79,0.03,-0.07,0.89,14954288
-1.43,-0.79,0.03,-0.05,0.90,14958225
-1.43,-0.80,0.04,-0.03,0.89,14962175
-1.42,-0.81,0.03,0.00,0.90,14965900
-1.41,-0.82,0.03,0.02,0.89,14969847
-1.39,-0.82,0.02,0.02,0.89,14973795
-1.37,-0.82,0.02,0.04,0.89,14977740
-1.35,-0.82,0.01,0.06,0.89,14981690
-1.31,-0.82,0.01,0.07,0.89,14985636
-1.28,-0.82,0.01,0.07,0.89,14989580
-1.26,-0.82,0.02,0.06,0.89,14993538
-1.23,-0.82,0.02,0.04,0.89,14997481
-1.21,-0.82,0.01,0.04,0.89,15001435
-1.20,-0.81,0.00,0.02,0.89,15005375
-1.20,-0.80,-0.01,-0.00,0.89,15009318
-1.20,-0.80,-0.01,-0.04,0.89,15013266
-1.22,-0.79,-0.00,-0.06,0.89,15017213
-1.24,-0.79,0.00,-0.07,0.89,15021165
-1.25,-0.79,0.01,-0.07,0.89,15025110
-1.28,-0.79,0.02,-0.09,0.90,15029055
-1.31,-0.80,0.03,-0.12,0.90,15033013
-1.35,-0.80,0.03,-0.13,0.90,15036947
-1.38,-0.81,0.03,-0.11,0.90,15040906
-1.40,-0.81,0.03,-0.09,0.89,15044848
-1.42,-0.82,0.03,-0.08,0.90,15048789
-1.44,-0.83,0.03,-0.07,0.89,15052742
-1.45,-0.84,0.04,-0.06,0.90,15056681
-1.45,-0.85,0.04,-0.03,0.89,15060634
-1.45,-0.86,0.04,-0.00,0.89,15064573
-1.43,-0.86,0.03,0.02,0.89,15068522
-1.41,-0.86,0.02,0.03,0.89,15072472
-1.39,-0.86,0.01,0.04,0.89,15076421
-1.36,-0.85,-0.00,0.06,0.89,15080371
-1.33,-0.84,-0.00,0.08,0.89,15084319
-1.29,-0.84,0.00,0.08,0.89,15088276
-1.27,-0.83,0.01,0.06,0.89,15092220
-1.24,-0.83,0.01,0.05,0.89,15096171
-1.22,-0.83,0.00,0.04,0.89,15100125
-1.21,-0.82,-0.01,0.03,0.89,15104066
-1.21,-0.81,-0.02,-0.00,0.89,15108021
-1.21,-0.79,-0.02,-0.04,0.89,15111970
-1.23,-0.78,-0.02,-0.06,0.89,15115915
-1.25,-0.78,-0.01,-0.07,0.89,15119872
-1.27,-0.77,-0.00,-0.07,0.89,15123818
-1.29,-0.77,0.01,-0.09,0.89,15127772
-1.32,-0.77,0.02,-0.12,0.90,15131720
-1.36,-0.78,0.02,-0.13,0.90,15135669
-1.39,-0.78,0.02,-0.12,0.90,15139628
-1.42,-0.78,0.01,-0.09,0.89,15143578
-1.44,-0.78,0.01,-0.08,0.90,15147534
-1.45,-0.79,0.02,-0.07,0.89,15151477
-1.46,-0.79,0.02,-0.05,0.90,15155431
-1.46,-0.80,0.03,-0.02,0.89,15159392
-1.45,-0.81,0.03,0.01,0.89,15163339
-1.43,-0.81,0.02,0.03,0.89,15167296
-1.41,-0.81,0.02,0.03,0.89,15171239
-1.38,-0.81,0.02,0.05,0.89,15175197
-1.35,-0.81,0.01,0.08,0.89,15179146
-1.31,-0.81,0.01,0.09,0.89,15183086
-1.28,-0.81,0.01,0.08,0.89,15187050
-1.25,-0.81,0.02,0.06,0.89,15190989
-1.23,-0.81,0.02,0.05,0.89,15194946
-1.21,-0.81,0.01,0.04,0.89,15198893
-1.20,-0.80,-0.00,0.01,0.89,15202833
-1.20,-0.80,-0.01,-0.02,0.89,15206777
-1.21,-0.79,-0.01,-0.06,0.89,15210719
-1.23,-0.78,-0.00,-0.08,0.89,15214672
-1.25,-0.78,0.00,-0.08,0.89,15218615
-1.28,-0.78,0.01,-0.09,0.89,15222561
-1.31,-0.79,0.02,-0.11,0.89,15226522
-1.35,-0.79,0.03,-0.14,0.90,15230468
-1.39,-0.80,0.03,-0.14,0.90,15234422
-1.42,-0.81,0.03,-0.12,0.90,15238366
-1.44,-0.81,0.03,-0.09,0.90,15242314
-1.46,-0.82,0.03,-0.08,0.90,15246265
-1.47,-0.83,0.03,-0.06,0.90,15250209
-1.47,-0.83,0.03,-0.03,0.90,15254161
-1.46,-0.84,0.03,0.00,0.89,15258100
-1.45,-0.85,0.03,0.03,0.89,15262053
-1.43,-0.85,0.03,0.04,0.89,15266003
-1.40,-0.85,0.02,0.05,0.89,15269953
-1.37,-0.85,0.01,0.08,0.89,15273907
-1.33,-0.85,0.01,0.10,0.89,15277853
-1.29,-0.84,0.00,0.10,0.89,15281810
-1.25,-0.84,0.00,0.08,0.89,15285754
-1.23,-0.83,0.00,0.05,0.89,15289702
-1.21,-0.82,-0.00,0.04,0.89,15293643
-1.20,-0.81,-0.01,0.02,0.89,15297581
-1.19,-0.81,-0.01,-0.01,0.89,15301537
-1.21,-0.80,-0.01,-0.05,0.89,15305475
-1.22,-0.79,-0.01,-0.07,0.89,15309432
-1.25,-0.78,-0.00,-0.08,0.89,15313387
-1.27,-0.78,-0.00,-0.09,0.89,15317333
-1.30,-0.78,0.01,-0.11,0.90,15321286
-1.34,-0.78,0.02,-0.14,0.90,15325230
-1.38,-0.78,0.02,-0.14,0.90,15329179
-1.41,-0.79,0.02,-0.12,0.90,15333139
-1.44,-0.79,0.02,-0.10,0.89,15337081
-1.46,-0.79,0.02,-0.08,0.90,15341036
-1.48,-0.80,0.02,-0.07,0.89,15344977
-1.48,-0.80,0.02,-0.04,0.90,15348921
-1.47,-0.80,0.01,-0.00,0.89,15352865
-1.45,-0.80,0.01,0.03,0.89,15356807
-1.43,-0.80,0.01,0.05,0.89,15360755
-1.40,-0.80,0.01,0.05,0.89,15364695
-1.37,-0.80,0.01,0.07,0.88,15368650
-1.33,-0.80,0.01,0.10,0.89,15372585
-1.29,-0.80,0.01,0.11,0.88,15376536
-1.25,-0.80,0.02,0.09,0.89,15380480
-1.22,-0.80,0.02,0.07,0.89,15384418
-1.20,-0.80,0.01,0.05,0.89,15388371
-1.18,-0.80,0.01,0.04,0.89,15392315
-1.17,-0.79,0.00,0.00,0.89,15396258
-1.18,-0.79,-0.00,-0.04,0.90,15400196
-1.20,-0.78,0.00,-0.08,0.89,15404145
-1.23,-0.78,0.01,-0.09,0.90,15408097
-1.26,-0.78,0.01,-0.10,0.89,15412047
-1.29,-0.78,0.01,-0.12,0.90,15416004
-1.33,-0.79,0.02,-0.14,0.90,15419955
-1.37,-0.79,0.02,-0.15,0.90,15423911
-1.41,-0.80,0.03,-0.13,0.89,15427873
-1.43,-0.81,0.03,-0.11,0.90,15431813
-1.46,-0.81,0.03,-0.09,0.89,15435775
-1.47,-0.82,0.03,-0.07,0.90,15439718
-1.48,-0.83,0.03,-0.04,0.90,15443659
-1.47,-0.84,0.03,-0.00,0.89,15447610
-1.45,-0.84,0.02,0.03,0.88,15451554
-1.43,-0.84,0.02,0.05,0.89,15455509
-1.40,-0.84,0.02,0.06,0.89,15459449
-1.36,-0.84,0.01,0.08,0.89,15463414
-1.32,-0.84,0.01,0.10,0.88,15467359
-1.28,-0.84,0.01,0.10,0.89,15471312
-1.24,-0.83,0.01,0.09,0.89,15475271
-1.21,-0.83,0.01,0.07,0.89,15479218
-1.19,-0.82,0.00,0.05,0.89,15483172
-1.17,-0.82,-0.01,0.03,0.89,15487115
-1.17,-0.81,-0.01,-0.00,0.89,15491061
-1.18,-0.80,-0.01,-0.04,0.89,15495014
-1.20,-0.80,-0.00,-0.08,0.90,15498948
-1.23,-0.80,0.00,-0.09,0.89,15502893
-1.26,-0.79,0.00,-0.11,0.89,15506840
-1.30,-0.79,0.01,-0.13,0.90,15510785
-1.34,-0.80,0.02,-0.14,0.90,15514738
-1.38,-0.80,0.02,-0.14,0.90,15518681
-1.41,-0.81,0.03,-0.13,0.90,15522632
-1.44,-0.81,0.03,-0.11,0.89,15526579
-1.47,-0.82,0.03,-0.10,0.90,15530529
-1.48,-0.82,0.02,-0.07,0.89,15534487
-1.48,-0.82,0.01,-0.03,0.90,15538426
-1.47,-0.82,0.01,0.01,0.89,15542384
-1.45,-0.82,0.00,0.04,0.89,15546329
-1.42,-0.81,0.01,0.06,0.89,15550289
-1.39,-0.81,0.00,0.07,0.89,15554228
-1.35,-0.81,0.01,0.08,0.89,15558179
-1.31,-0.81,0.01,0.10,0.89,15562136
-1.27,-0.81,0.01,0.10,0.89,15566080
-1.24,-0.81,0.01,0.09,0.89,15570039
-1.21,-0.80,0.01,0.07,0.89,15573982
-1.18,-0.80,0.00,0.06,0.89,15577923
-1.16,-0.80,-0.00,0.04,0.89,15581861
-1.16,-0.79,0.00,-0.00,0.89,15585796
-1.17,-0.79,0.00,-0.05,0.89,15589746
-1.19,-0.79,0.01,-0.08,0.89,15593691
-1.22,-0.79,0.01,-0.10,0.89,15597642
-1.25,-0.79,0.01,-0.12,0.89,15601596
-1.29,-0.79,0.02,-0.14,0.90,15605550
-1.34,-0.80,0.02,-0.15,0.90,15609502
-1.38,-0.80,0.02,-0.14,0.90,15613437
-1.41,-0.81,0.03,-0.13,0.90,15617400
-1.45,-0.81,0.03,-0.12,0.90,15621349
-1.47,-0.82,0.03,-0.10,0.90,15625301
-1.48,-0.83,0.02,-0.06,0.90,15629255
-1.48,-0.83,0.02,-0.02,0.89,15633203
-1.46,-0.83,0.01,0.03,0.88,15637163
-1.43,-0.83,0.02,0.06,0.89,15641113
-1.40,-0.83,0.01,0.07,0.89,15645058
-1.37,-0.83,0.01,0.08,0.89,15649015
-1.33,-0.83,0.01,0.09,0.89,15652966
-1.29,-0.83,0.02,0.10,0.89,15656923
-1.25,-0.83,0.02,0.10,0.89,15660866
-1.21,-0.83,0.01,0.09,0.89,15664826
-1.18,-0.82,0.00,0.08,0.89,15668766
-1.15,-0.81,-0.01,0.06,0.88,15672717
-1.14,-0.81,-0.01,0.02,0.89,15676669
-1.15,-0.80,0.00,-0.03,0.89,15680607
-1.16,-0.80,0.01,-0.06,0.89,15684560
-1.19,-0.80,0.01,-0.09,0.89,15688507
-1.23,-0.80,0.01,-0.12,0.89,15692459
-1.27,-0.81,0.02,-0.14,0.90,15696419
-1.31,-0.81,0.02,-0.15,0.90,15700365
-1.35,-0.81,0.02,-0.15,0.90,15704325
-1.39,-0.82,0.02,-0.13,0.90,15708273
-1.43,-0.82,0.02,-0.13,0.90,15712228
-1.46,-0.83,0.03,-0.11,0.90,15716179
-1.48,-0.83,0.02,-0.08,0.90,15720121
-1.48,-0.83,0.01,-0.03,0.90,15724071
-1.46,-0.83,0.01,0.02,0.89,15728016
-1.44,-0.83,0.01,0.05,0.88,15731971
-1.41,-0.82,0.00,0.07,0.88,15735916
-1.37,-0.82,-0.01,0.08,0.89,15739870
-1.34,-0.81,-0.01,0.08,0.89,15743825
-1.30,-0.81,0.00,0.09,0.89,15747767
-1.26,-0.81,0.01,0.10,0.89,15751724
-1.22,-0.81,0.02,0.10,0.89,15755667
-1.18,-0.81,0.01,0.09,0.89,15759619
-1.15,-0.80,0.00,0.08,0.88,15763573
-1.13,-0.80,0.00,0.04,0.89,15767285
-1.13,-0.80,0.00,-0.01,0.89,15771238
-1.14,-0.79,0.01,-0.05,0.89,15775183
-1.17,-0.79,0.01,-0.09,0.89,15779133
-1.21,-0.80,0.01,-0.13,0.90,15783082
-1.25,-0.80,0.02,-0.15,0.90,15787024
-1.29,-0.81,0.03,-0.15,0.90,15790979
-1.34,-0.81,0.03,-0.15,0.90,15794921
-1.38,-0.82,0.02,-0.14,0.90,15798865
-1.41,-0.82,0.03,-0.14,0.90,15802804
-1.45,-0.83,0.02,-0.12,0.90,15806757
-1.47,-0.83,0.02,-0.09,0.90,15810711
-1.47,-0.83,0.01,-0.04,0.90,15814650
-1.46,-0.83,0.01,0.01,0.88,15818606
-1.43,-0.83,0.01,0.05,0.88,15822552
-1.40,-0.83,0.01,0.06,0.89,15826497
-1.37,-0.83,0.01,0.08,0.89,15830449
-1.33,-0.82,0.00,0.09,0.89,15834392
-1.29,-0.82,0.01,0.10,0.89,15838352
-1.25,-0.82,0.01,0.10,0.89,15842296
-1.20,-0.82,0.02,0.11,0.89,15846253
-1.16,-0.82,0.01,0.10,0.89,15850199
-1.13,-0.81,0.00,0.08,0.89,15854148
-1.11,-0.81,0.00,0.04,0.89,15858094
-1.11,-0.81,0.01,-0.01,0.89,15862042
-1.12,-0.81,0.01,-0.06,0.90,15865995
-1.15,-0.81,0.01,-0.10,0.90,15869937
-1.19,-0.81,0.02,-0.13,0.90,15873883
-1.24,-0.81,0.03,-0.15,0.90,15877843
-1.28,-0.82,0.04,-0.15,0.90,15881787
-1.33,-0.83,0.03,-0.15,0.90,15885752
-1.36,-0.83,0.03,-0.14,0.90,15889694
-1.40,-0.84,0.03,-0.14,0.90,15893646
-1.44,-0.84,0.02,-0.13,0.90,15897604
-1.46,-0.85,0.02,-0.09,0.90,15901547
-1.46,-0.84,0.01,-0.04,0.90,15905501
-1.45,-0.84,0.00,0.02,0.88,15909444
-1.42,-0.84,0.01,0.05,0.88,15913393
-1.39,-0.83,0.01,0.07,0.88,15917342
-1.35,-0.83,-0.00,0.08,0.89,15921277
-1.32,-0.82,-0.00,0.09,0.89,15925233
-1.28,-0.82,0.00,0.10,0.89,15929172
-1.23,-0.81,0.01,0.11,0.89,15933133
-1.19,-0.81,0.01,0.11,0.89,15937085
-1.14,-0.81,0.01,0.11,0.89,15941046
-1.11,-0.81,0.00,0.08,0.88,15944994
-1.10,-0.80,0.00,0.03,0.89,15948923
-1.10,-0.80,0.01,-0.02,0.89,15952878
-1.12,-0.80,0.01,-0.07,0.90,15956822
-1.15,-0.80,0.01,-0.11,0.89,15960775
-1.19,-0.81,0.02,-0.14,0.90,15964724
-1.24,-0.81,0.03,-0.15,0.90,15968669
-1.28,-0.82,0.03,-0.15,0.90,15972627
-1.32,-0.82,0.03,-0.15,0.90,15976573
-1.36,-0.83,0.02,-0.14,0.90,15980527
-1.40,-0.83,0.02,-0.14,0.90,15984475
-1.43,-0.83,0.02,-0.12,0.90,15988436
-1.45,-0.83,0.01,-0.08,0.90,15992394
-1.45,-0.83,-0.00,-0.02,0.89,15996345
-1.43,-0.82,0.00,0.03,0.88,16000298
-1.40,-0.82,0.01,0.06,0.88,16004241
-1.37,-0.82,0.00,0.08,0.88,16008184
-1.33,-0.81,-0.00,0.09,0.89,16012142
-1.29,-0.81,-0.00,0.10,0.89,16016087
-1.24,-0.80,0.00,0.11,0.89,16020040
-1.20,-0.80,0.02,0.12,0.89,16023982
-1.15,-0.80,0.02,0.12,0.89,16027933
-1.11,-0.80,0.01,0.10,0.89,16031887
-1.08,-0.80,0.01,0.07,0.88,16035830
-1.07,-0.80,0.01,0.02,0.90,16039776
-1.08,-0.80,0.02,-0.04,0.89,16043713
-1.11,-0.80,0.02,-0.09,0.90,16047665
-1.15,-0.80,0.02,-0.14,0.90,16051605
-1.20,-0.81,0.02,-0.16,0.91,16055560
-1.25,-0.81,0.03,-0.16,0.90,16059513
-1.29,-0.82,0.03,-0.14,0.90,16063461
-1.33,-0.83,0.03,-0.14,0.89,16067428
-1.37,-0.83,0.03,-0.15,0.90,16071373
-1.41,-0.84,0.03,-0.14,0.90,16075328
-1.44,-0.84,0.02,-0.11,0.90,16079284
-1.45,-0.84,0.01,-0.06,0.90,16083225
-1.44,-0.83,-0.00,-0.00,0.89,16087170
-1.42,-0.83,0.00,0.04,0.89,16091108
-1.38,-0.82,-0.00,0.07,0.88,16095051
-1.35,-0.82,-0.01,0.08,0.89,16099007
-1.31,-0.81,-0.01,0.09,0.89,16102955
-1.27,-0.80,-0.01,0.10,0.89,16106908
-1.22,-0.80,0.01,0.11,0.89,16110859
-1.18,-0.80,0.02,0.12,0.89,16114808
-1.13,-0.80,0.01,0.12,0.89,16118758
-1.09,-0.79,0.01,0.09,0.89,16122699
-1.07,-0.79,0.00,0.04,0.89,16126646
-1.07,-0.79,0.01,-0.01,0.89,16130585
-1.09,-0.79,0.01,-0.07,0.89,16134535
-1.13,-0.79,0.01,-0.12,0.89,16138485
-1.17,-0.79,0.02,-0.15,0.90,16142437
-1.22,-0.80,0.03,-0.16,0.90,16146387
-1.26,-0.81,0.03,-0.14,0.90,16150335
-1.30,-0.81,0.03,-0.14,0.90,16154289
-1.35,-0.81,0.03,-0.14,0.90,16158234
-1.39,-0.82,0.02,-0.15,0.90,16162182
-1.42,-0.82,0.02,-0.13,0.90,16166147
-1.44,-0.82,0.00,-0.08,0.90,16170087
-1.44,-0.81,-0.01,-0.02,0.89,16174044
-1.42,-0.81,-0.01,0.03,0.88,16177991
-1.39,-0.80,-0.00,0.06,0.89,16181935
-1.36,-0.80,-0.01,0.08,0.88,16185884
-1.32,-0.79,-0.01,0.09,0.88,16189827
-1.28,-0.78,-0.01,0.10,0.88,16193781
-1.23,-0.78,0.00,0.11,0.89,16197727
-1.18,-0.78,0.02,0.12,0.89,16201685
-1.13,-0.78,0.02,0.13,0.89,16205633
-1.09,-0.78,0.02,0.11,0.88,16209588
-1.07,-0.78,0.01,0.07,0.89,16213537
-1.06,-0.78,0.01,0.01,0.89,16217476
-1.07,-0.78,0.02,-0.05,0.89,16221427
-1.10,-0.78,0.02,-0.11,0.89,16225374
-1.15,-0.79,0.02,-0.15,0.90,16229328
-1.20,-0.80,0.03,-0.16,0.91,16233279
-1.24,-0.81,0.04,-0.15,0.90,16237227
-1.28,-0.81,0.04,-0.14,0.90,16241187
-1.32,-0.82,0.03,-0.14,0.89,16245136
-1.37,-0.82,0.03,-0.16,0.90,16249090
-1.41,-0.83,0.02,-0.15,0.89,16253052
-1.44,-0.83,0.01,-0.11,0.90,16257002
-1.44,-0.83,0.00,-0.04,0.89,16260951
-1.43,-0.82,0.00,0.02,0.88,16264889
-1.40,-0.82,0.00,0.06,0.88,16268834
-1.36,-0.82,-0.01,0.08,0.88,16272788
-1.32,-0.81,-0.01,0.09,0.88,16276733
-1.28,-0.80,-0.01,0.10,0.89,16280685
-1.24,-0.79,-0.00,0.11,0.89,16284626
-1.19,-0.79,0.02,0.12,0.89,16288588
-1.14,-0.79,0.03,0.13,0.89,16292541
-1.09,-0.79,0.02,0.12,0.89,16296495
-1.06,-0.79,0.01,0.08,0.89,16300450
-1.05,-0.79,0.01,0.03,0.89,16304391
-1.05,-0.79,0.01,-0.03,0.90,16308343
-1.08,-0.79,0.01,-0.09,0.89,16312278
-1.13,-0.79,0.01,-0.14,0.90,16316235
-1.18,-0.80,0.03,-0.16,0.91,16320187
-1.22,-0.81,0.04,-0.15,0.91,16324139
-1.26,-0.82,0.04,-0.14,0.90,16328095
-1.30,-0.82,0.03,-0.15,0.89,16332041
-1.35,-0.82,0.02,-0.15,0.90,16335990
-1.39,-0.82,0.01,-0.15,0.90,16339946
-1.42,-0.82,0.00,-0.12,0.90,16343884
-1.43,-0.82,-0.01,-0.06,0.90,16347836
-1.42,-0.81,-0.01,0.00,0.88,16351779
-1.39,-0.80,-0.00,0.05,0.88,16355725
-1.36,-0.80,-0.01,0.08,0.88,16359668
-1.32,-0.79,-0.02,0.09,0.89,16363613
-1.28,-0.78,-0.02,0.09,0.89,16367564
-1.24,-0.77,-0.01,0.11,0.89,16371513
-1.19,-0.77,0.01,0.13,0.89,16375472
-1.13,-0.77,0.02,0.14,0.89,16379418
-1.09,-0.77,0.02,0.13,0.89,16383371
-1.05,-0.77,0.02,0.09,0.89,16387323
-1.03,-0.77,0.02,0.03,0.89,16391261
-1.04,-0.77,0.02,-0.03,0.89,16395222
-1.07,-0.78,0.01,-0.09,0.90,16399155
-1.11,-0.78,0.01,-0.14,0.90,16403104
-1.16,-0.78,0.03,-0.16,0.91,16407068
-1.21,-0.79,0.04,-0.16,0.90,16411011
-1.25,-0.80,0.04,-0.14,0.90,16414961
-1.29,-0.81,0.03,-0.14,0.89,16418911
