Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.34,-0.86,0.01,-0.02,0.89,13525447
-1.34,-0.86,0.01,-0.02,0.89,13529412
-1.34,-0.86,0.01,-0.02,0.89,13533360
-1.34,-0.86,0.01,-0.02,0.89,13537323
-1.34,-0.86,0.01,-0.02,0.90,13541270
-1.34,-0.86,0.01,-0.02,0.89,13545223
-1.34,-0.86,0.01,-0.02,0.89,13549176
-1.34,-0.86,0.01,-0.02,0.89,13553122
-1.34,-0.86,0.01,-0.02,0.89,13557079
-1.34,-0.86,0.01,-0.02,0.89,13561027
-1.34,-0.86,0.01,-0.02,0.89,13564981
-1.34,-0.86,0.01,-0.02,0.89,13568939
-1.34,-0.86,0.01,-0.02,0.89,13572884
-1.34,-0.86,0.01,-0.02,0.89,13576846
-1.34,-0.86,0.01,-0.02,0.89,13580789
-1.34,-0.86,0.01,-0.02,0.89,13584746
-1.34,-0.86,0.01,-0.02,0.89,13588705
-1.34,-0.86,0.01,-0.02,0.89,13592646
-1.34,-0.86,0.01,-0.02,0.89,13596608
-1.34,-0.86,0.01,-0.02,0.89,13600550
-1.34,-0.86,0.01,-0.02,0.89,13604501
-1.34,-0.86,0.01,-0.02,0.89,13608462
-1.34,-0.86,0.01,-0.02,0.89,13612405
-1.34,-0.86,0.01,-0.02,0.89,13616364
-1.34,-0.86,0.01,-0.02,0.89,13620312
-1.35,-0.86,0.01,-0.02,0.89,13624261
-1.35,-0.86,0.01,-0.02,0.89,13628213
-1.35,-0.86,0.01,-0.02,0.89,13632164
-1.35,-0.86,0.01,-0.02,0.89,13636124
-1.35,-0.86,0.01,-0.02,0.89,13640070
-1.35,-0.86,0.01,-0.02,0.89,13644028
-1.35,-0.86,0.01,-0.02,0.89,13647977
-1.35,-0.86,0.01,-0.02,0.89,13651930
-1.35,-0.86,0.01,-0.02,0.89,13655886
-1.34,-0.86,0.01,-0.02,0.89,13659834
-1.34,-0.86,0.01,-0.02,0.89,13663796
-1.35,-0.86,0.01,-0.02,0.89,13667739
-1.35,-0.86,0.01,-0.02,0.89,13671692
-1.35,-0.86,0.01,-0.02,0.89,13675650
-1.35,-0.86,0.01,-0.02,0.89,13679590
-1.35,-0.86,0.01,-0.02,0.89,13683545
-1.35,-0.86,0.01,-0.02,0.89,13687493
-1.35,-0.86,0.01,-0.02,0.89,13691450
-1.35,-0.86,0.01,-0.02,0.89,13695410
-1.35,-0.86,0.01,-0.02,0.89,13699353
-1.35,-0.86,0.01,-0.02,0.89,13703315
-1.35,-0.86,0.01,-0.02,0.89,13707261
-1.34,-0.86,0.01,-0.02,0.89,13711215
-1.34,-0.86,0.01,-0.02,0.89,13715176
-1.34,-0.86,0.01,-0.02,0.89,13719123
-1.34,-0.86,0.01,-0.02,0.89,13723078
-1.34,-0.86,0.01,-0.02,0.89,13727025
-1.34,-0.85,0.01,-0.02,0.89,13730981
-1.35,-0.85,0.01,-0.02,0.89,13734940
-1.35,-0.85,0.01,-0.02,0.89,13738889
-1.35,-0.85,0.01,-0.02,0.89,13742844
-1.35,-0.85,0.01,-0.02,0.89,13746786
-1.35,-0.85,0.01,-0.02,0.89,13750740
-1.35,-0.85,0.01,-0.02,0.89,13754688
-1.35,-0.85,0.01,-0.02,0.89,13758634
-1.35,-0.85,0.01,-0.02,0.89,13762591
-1.35,-0.85,0.01,-0.02,0.89,13766535
-1.35,-0.85,0.01,-0.02,0.89,13770490
-1.35,-0.85,0.01,-0.02,0.89,13774444
-1.35,-0.85,0.01,-0.02,0.89,13778394
-1.35,-0.85,0.01,-0.02,0.89,13782354
-1.35,-0.85,0.01,-0.02,0.89,13786295
-1.35,-0.85,0.01,-0.02,0.90,13790256
-1.35,-0.85,0.01,-0.02,0.90,13794199
-1.35,-0.85,0.01,-0.02,0.89,13798154
-1.35,-0.85,0.01,-0.02,0.89,13802114
-1.35,-0.85,0.01,-0.02,0.89,13806060
-1.35,-0.85,0.01,-0.02,0.89,13810018
-1.35,-0.85,0.01,-0.02,0.89,13813968
-1.35,-0.85,0.01,-0.02,0.89,13817917
-1.35,-0.85,0.01,-0.02,0.89,13821875
-1.35,-0.85,0.01,-0.02,0.89,13825821
-1.35,-0.85,0.01,-0.02,0.89,13829779
-1.35,-0.85,0.01,-0.02,0.89,13833726
-1.35,-0.85,0.01,-0.02,0.89,13837682
-1.35,-0.85,0.01,-0.02,0.89,13841639
-1.35,-0.85,0.01,-0.02,0.89,13845585
-1.35,-0.85,0.01,-0.02,0.89,13849545
-1.35,-0.85,0.01,-0.02,0.89,13853487
-1.35,-0.85,0.01,-0.02,0.89,13857446
-1.35,-0.85,0.01,-0.02,0.89,13861409
-1.35,-0.85,0.01,-0.02,0.89,13865357
-1.35,-0.85,0.01,-0.02,0.89,13869319
-1.35,-0.85,0.01,-0.02,0.89,13873267
-1.35,-0.85,0.01,-0.02,0.89,13877220
-1.35,-0.85,0.01,-0.02,0.89,13881176
-1.35,-0.85,0.01,-0.02,0.89,13885126
-1.35,-0.86,0.01,-0.02,0.89,13889083
-1.35,-0.86,0.01,-0.02,0.89,13893034
-1.35,-0.86,0.01,-0.02,0.89,13896998
-1.35,-0.86,0.01,-0.02,0.89,13900945
-1.35,-0.86,0.01,-0.02,0.89,13904887
-1.35,-0.86,0.01,-0.02,0.89,13908846
-1.35,-0.86,0.01,-0.02,0.89,13912792
-1.35,-0.86,0.01,-0.02,0.89,13916747
-1.35,-0.86,0.01,-0.02,0.89,13920693
-1.35,-0.86,0.01,-0.02,0.89,13924641
-1.35,-0.86,0.01,-0.02,0.89,13928599
-1.35,-0.86,0.01,-0.02,0.89,13932547
-1.35,-0.86,0.01,-0.02,0.89,13936505
-1.35,-0.86,0.01,-0.02,0.89,13940448
-1.35,-0.86,0.01,-0.02,0.89,13944401
-1.35,-0.86,0.01,-0.02,0.89,13948362
-1.35,-0.85,0.01,-0.02,0.89,13952308
-1.35,-0.85,0.01,-0.02,0.89,13956272
-1.35,-0.85,0.01,-0.02,0.89,13960212
-1.35,-0.85,0.01,-0.02,0.89,13964166
-1.35,-0.85,0.01,-0.02,0.89,13968125
-1.35,-0.85,0.01,-0.02,0.89,13972071
-1.35,-0.85,0.01,-0.02,0.89,13976029
-1.35,-0.85,0.01,-0.02,0.89,13979977
-1.35,-0.85,0.01,-0.02,0.89,13983932
-1.35,-0.85,0.01,-0.02,0.89,13987892
-1.35,-0.85,0.01,-0.02,0.89,13991840
-1.35,-0.85,0.01,-0.02,0.89,13995799
-1.35,-0.85,0.01,-0.02,0.89,13999749
-1.35,-0.85,0.01,-0.02,0.89,14003704
-1.35,-0.85,0.01,-0.02,0.89,14007655
-1.35,-0.85,0.01,-0.02,0.89,14011610
-1.35,-0.85,0.01,-0.02,0.89,14015564
-1.35,-0.85,0.01,-0.02,0.89,14019508
-1.35,-0.85,0.01,-0.02,0.89,14023469
-1.35,-0.85,0.01,-0.02,0.89,14027422
-1.35,-0.85,0.01,-0.02,0.89,14031378
-1.35,-0.85,0.01,-0.02,0.89,14035339
-1.35,-0.85,0.01,-0.02,0.89,14039284
-1.35,-0.85,0.01,-0.02,0.89,14043239
-1.35,-0.85,0.01,-0.02,0.89,14047187
-1.35,-0.85,0.01,-0.02,0.89,14051141
-1.35,-0.85,0.01,-0.02,0.89,14055100
-1.35,-0.85,0.01,-0.02,0.89,14059050
-1.35,-0.85,0.01,-0.02,0.89,14063008
-1.35,-0.85,0.01,-0.02,0.89,14066956
-1.36,-0.85,0.01,-0.02,0.89,14070905
-1.36,-0.85,0.01,-0.02,0.89,14074864
-1.36,-0.85,0.01,-0.02,0.89,14078808
-1.36,-0.85,0.01,-0.02,0.89,14082769
-1.36,-0.85,0.01,-0.02,0.89,14086717
-1.35,-0.85,0.01,-0.02,0.89,14090669
-1.35,-0.85,0.01,-0.02,0.89,14094632
-1.35,-0.85,0.01,-0.02,0.89,14098575
-1.35,-0.85,0.01,-0.02,0.89,14102535
-1.35,-0.85,0.01,-0.02,0.89,14106487
-1.35,-0.85,0.01,-0.02,0.89,14110435
-1.35,-0.85,0.01,-0.02,0.89,14114397
-1.35,-0.85,0.01,-0.02,0.89,14118348
-1.35,-0.85,0.01,-0.02,0.89,14122304
-1.35,-0.85,0.01,-0.02,0.89,14126261
-1.35,-0.85,0.01,-0.02,0.89,14130208
-1.35,-0.85,0.01,-0.02,0.89,14134157
-1.35,-0.85,0.01,-0.02,0.89,14138101
-1.35,-0.85,0.01,-0.02,0.89,14142065
-1.35,-0.85,0.01,-0.02,0.89,14146018
-1.35,-0.85,0.01,-0.02,0.89,14149976
-1.35,-0.85,0.01,-0.02,0.89,14153922
-1.35,-0.84,0.01,-0.02,0.89,14157878
-1.35,-0.84,0.01,-0.02,0.89,14161836
-1.35,-0.84,0.01,-0.02,0.89,14165780
-1.35,-0.84,0.01,-0.02,0.89,14169733
-1.35,-0.84,0.01,-0.02,0.89,14173676
-1.35,-0.84,0.01,-0.02,0.89,14177627
-1.35,-0.84,0.01,-0.02,0.89,14181584
-1.35,-0.84,0.01,-0.02,0.89,14185530
-1.35,-0.84,0.01,-0.02,0.89,14189481
-1.35,-0.84,0.01,-0.02,0.89,14193432
-1.35,-0.84,0.01,-0.02,0.89,14197384
-1.35,-0.84,0.01,-0.02,0.89,14201346
-1.35,-0.84,0.01,-0.02,0.89,14205291
-1.35,-0.84,0.01,-0.02,0.89,14209252
-1.35,-0.84,0.01,-0.02,0.89,14213203
-1.35,-0.84,0.01,-0.02,0.89,14217153
-1.35,-0.84,0.01,-0.02,0.89,14221115
-1.35,-0.84,0.01,-0.02,0.89,14225063
-1.35,-0.84,0.01,-0.02,0.89,14229018
-1.35,-0.84,0.01,-0.02,0.89,14232964
-1.35,-0.84,0.01,-0.02,0.89,14236916
-1.35,-0.84,0.01,-0.02,0.89,14240873
-1.35,-0.84,0.02,-0.02,0.89,14244824
-1.35,-0.84,0.01,-0.02,0.89,14248780
-1.35,-0.84,0.02,-0.02,0.89,14252724
-1.35,-0.84,0.01,-0.02,0.89,14256678
-1.35,-0.84,0.01,-0.02,0.89,14260626
-1.35,-0.84,0.01,-0.02,0.89,14264576
-1.35,-0.84,0.01,-0.02,0.89,14268536
-1.35,-0.84,0.01,-0.02,0.89,14272480
-1.35,-0.84,0.01,-0.02,0.89,14276440
-1.35,-0.84,0.01,-0.02,0.89,14280397
-1.35,-0.84,0.01,-0.02,0.89,14284343
-1.35,-0.84,0.01,-0.02,0.89,14288303
-1.35,-0.84,0.01,-0.02,0.89,14292253
-1.35,-0.84,0.01,-0.02,0.89,14296209
-1.35,-0.84,0.01,-0.02,0.89,14300159
-1.35,-0.84,0.01,-0.02,0.89,14304112
-1.35,-0.84,0.01,-0.02,0.89,14308067
-1.35,-0.84,0.01,-0.02,0.89,14312017
-1.35,-0.84,0.01,-0.02,0.89,14315975
-1.35,-0.84,0.01,-0.02,0.89,14319925
-1.35,-0.84,0.01,-0.02,0.89,14323879
-1.35,-0.84,0.01,-0.02,0.89,14327832
-1.35,-0.84,0.01,-0.02,0.89,14331782
-1.35,-0.84,0.01,-0.02,0.89,14335742
-1.35,-0.84,0.01,-0.02,0.89,14339687
-1.36,-0.84,0.01,-0.02,0.89,14343645
-1.36,-0.84,0.01,-0.02,0.89,14347601
-1.36,-0.84,0.01,-0.02,0.89,14351548
-1.36,-0.84,0.01,-0.02,0.89,14355507
-1.35,-0.84,0.01,-0.02,0.89,14359454
-1.35,-0.84,0.01,-0.02,0.89,14363414
-1.36,-0.84,0.01,-0.02,0.89,14367370
-1.36,-0.84,0.01,-0.02,0.89,14371318
-1.36,-0.84,0.01,-0.02,0.89,14375282
-1.36,-0.84,0.02,-0.02,0.89,14379225
-1.36,-0.84,0.02,-0.02,0.89,14383175
-1.36,-0.84,0.01,-0.02,0.89,14387126
-1.36,-0.84,0.01,-0.02,0.89,14391069
-1.36,-0.84,0.01,-0.02,0.89,14395023
-1.36,-0.84,0.01,-0.02,0.89,14398971
-1.36,-0.84,0.01,-0.02,0.89,14402927
-1.36,-0.84,0.01,-0.02,0.89,14406872
-1.36,-0.84,0.01,-0.02,0.89,14410821
-1.36,-0.84,0.01,-0.02,0.89,14414773
-1.35,-0.84,0.01,-0.02,0.89,14418719
-1.35,-0.84,0.01,-0.02,0.89,14422675
-1.35,-0.84,0.01,-0.02,0.89,14426621
-1.35,-0.84,0.01,-0.02,0.89,14430581
-1.36,-0.84,0.01,-0.02,0.89,14434535
-1.36,-0.84,0.01,-0.02,0.89,14438482
-1.36,-0.84,0.01,-0.02,0.89,14442439
-1.36,-0.84,0.01,-0.02,0.89,14446389
-1.36,-0.84,0.01,-0.02,0.89,14450345
-1.36,-0.84,0.01,-0.02,0.89,14454305
-1.36,-0.84,0.01,-0.02,0.89,14458251
-1.35,-0.84,0.01,-0.02,0.89,14462209
-1.35,-0.84,0.01,-0.02,0.89,14466152
-1.35,-0.84,0.01,-0.02,0.89,14470111
-1.35,-0.84,0.01,-0.02,0.89,14474072
-1.35,-0.84,0.01,-0.02,0.89,14478020
-1.35,-0.84,0.01,-0.02,0.89,14481980
-1.35,-0.84,0.01,-0.02,0.89,14485934
-1.35,-0.84,0.01,-0.02,0.90,14489889
-1.35,-0.84,0.01,-0.02,0.90,14493845
-1.35,-0.84,0.01,-0.02,0.90,14497787
-1.35,-0.84,0.01,-0.02,0.89,14501740
-1.35,-0.84,0.01,-0.02,0.89,14505685
-1.35,-0.84,0.01,-0.02,0.89,14509633
-1.35,-0.84,0.01,-0.02,0.89,14513584
-1.35,-0.84,0.01,-0.02,0.89,14517528
-1.35,-0.84,0.01,-0.02,0.89,14521483
-1.35,-0.84,0.01,-0.02,0.89,14525428
-1.35,-0.84,0.01,-0.02,0.89,14529393
-1.35,-0.84,0.01,-0.02,0.89,14533341
-1.35,-0.84,0.01,-0.02,0.89,14537290
-1.35,-0.84,0.01,-0.02,0.89,14541249
-1.35,-0.84,0.01,-0.02,0.89,14545188
-1.35,-0.84,0.01,-0.02,0.89,14549147
-1.35,-0.84,0.01,-0.02,0.89,14553095
-1.35,-0.84,0.01,-0.02,0.89,14557045
-1.35,-0.84,0.01,-0.02,0.89,14561005
-1.35,-0.84,0.01,-0.02,0.89,14564954
-1.35,-0.84,0.01,-0.02,0.89,14568910
-1.35,-0.84,0.01,-0.02,0.89,14572855
-1.35,-0.84,0.01,-0.02,0.89,14576807
-1.35,-0.84,0.01,-0.02,0.89,14580761
-1.35,-0.84,0.01,-0.02,0.89,14584713
-1.35,-0.84,0.01,-0.02,0.89,14588670
-1.35,-0.84,0.01,-0.02,0.89,14592624
-1.35,-0.84,0.01,-0.02,0.89,14596581
-1.35,-0.84,0.01,-0.02,0.89,14600542
-1.35,-0.84,0.01,-0.02,0.89,14604492
-1.35,-0.84,0.01,-0.02,0.89,14608457
-1.35,-0.84,0.01,-0.02,0.89,14612404
-1.35,-0.84,0.01,-0.02,0.89,14616357
-1.35,-0.84,0.01,-0.02,0.89,14620316
-1.35,-0.84,0.01,-0.02,0.89,14624267
-1.35,-0.84,0.01,-0.02,0.89,14628226
-1.35,-0.84,0.01,-0.02,0.89,14632169
-1.35,-0.84,0.01,-0.02,0.89,14636123
-1.35,-0.84,0.01,-0.02,0.89,14640079
-1.35,-0.84,0.01,-0.02,0.89,14644024
-1.35,-0.84,0.01,-0.02,0.89,14647985
-1.35,-0.84,0.01,-0.02,0.89,14651932
-1.35,-0.84,0.01,-0.02,0.89,14655891
-1.35,-0.84,0.01,-0.02,0.89,14659839
-1.35,-0.84,0.01,-0.02,0.89,14663790
-1.35,-0.84,0.01,-0.02,0.89,14667745
-1.35,-0.84,0.01,-0.02,0.89,14671693
-1.35,-0.84,0.01,-0.02,0.89,14675653
-1.35,-0.84,0.01,-0.02,0.89,14679603
-1.35,-0.84,0.01,-0.02,0.89,14683552
-1.35,-0.84,0.01,-0.02,0.89,14687511
-1.35,-0.84,0.01,-0.02,0.89,14691457
-1.35,-0.84,0.01,-0.02,0.89,14695421
-1.35,-0.84,0.01,-0.02,0.89,14699366
-1.35,-0.84,0.01,-0.02,0.89,14703316
-1.35,-0.84,0.01,-0.02,0.89,14707277
-1.35,-0.84,0.01,-0.02,0.89,14711223
-1.35,-0.84,0.01,-0.02,0.89,14715179
-1.35,-0.84,0.01,-0.02,0.89,14719127
-1.36,-0.84,0.01,-0.02,0.89,14723081
-1.36,-0.84,0.01,-0.02,0.89,14727043
-1.36,-0.84,0.01,-0.02,0.89,14730990
-1.36,-0.84,0.01,-0.02,0.89,14734952
-1.36,-0.84,0.01,-0.02,0.89,14738894
-1.36,-0.84,0.01,-0.02,0.89,14742850
-1.36,-0.84,0.01,-0.02,0.89,14746808
-1.36,-0.84,0.01,-0.02,0.89,14750748
-1.36,-0.84,0.01,-0.02,0.89,14754702
-1.36,-0.84,0.01,-0.02,0.89,14758650
-1.36,-0.84,0.01,-0.02,0.89,14762602
-1.36,-0.84,0.01,-0.02,0.89,14766555
-1.36,-0.84,0.01,-0.02,0.89,14770503
-1.36,-0.84,0.01,-0.02,0.89,14774464
-1.35,-0.84,0.01,-0.02,0.89,14778409
-1.35,-0.84,0.01,-0.02,0.89,14782379
-1.35,-0.84,0.01,-0.02,0.89,14786327
-1.35,-0.84,0.01,-0.02,0.89,14790279
-1.35,-0.84,0.01,-0.02,0.89,14794241
-1.35,-0.84,0.01,-0.02,0.89,14798189
-1.35,-0.84,0.01,-0.02,0.89,14802148
-1.35,-0.84,0.01,-0.02,0.89,14806093
-1.35,-0.84,0.01,-0.02,0.89,14810049
-1.35,-0.84,0.01,-0.02,0.89,14814007
-1.35,-0.84,0.01,-0.02,0.89,14817948
-1.35,-0.84,0.01,-0.02,0.89,14821906
-1.35,-0.84,0.01,-0.02,0.89,14825856
-1.35,-0.84,0.01,-0.02,0.89,14829816
-1.35,-0.84,0.01,-0.02,0.89,14833773
-1.35,-0.84,0.01,-0.02,0.89,14837713
-1.35,-0.84,0.01,-0.02,0.89,14841675
-1.35,-0.84,0.01,-0.02,0.89,14845621
-1.35,-0.84,0.01,-0.02,0.89,14849577
-1.35,-0.84,0.01,-0.02,0.89,14853534
-1.35,-0.84,0.01,-0.02,0.89,14857477
-1.35,-0.84,0.01,-0.02,0.89,14861439
-1.35,-0.84,0.01,-0.02,0.89,14865393
-1.35,-0.84,0.01,-0.02,0.89,14869348
-1.35,-0.84,0.01,-0.02,0.89,14873307
-1.35,-0.84,0.01,-0.02,0.89,14877257
-1.35,-0.84,0.01,-0.02,0.89,14881218
-1.35,-0.84,0.01,-0.02,0.89,14885169
-1.35,-0.84,0.01,-0.02,0.89,14889121
-1.35,-0.84,0.01,-0.02,0.89,14893072
-1.35,-0.85,0.01,-0.02,0.89,14897016
-1.35,-0.85,0.01,-0.02,0.89,14900973
-1.35,-0.85,0.01,-0.02,0.89,14904924
-1.35,-0.85,0.01,-0.02,0.89,14908884
-1.35,-0.85,0.01,-0.02,0.89,14912840
-1.35,-0.85,0.01,-0.02,0.89,14916790
-1.35,-0.85,0.01,-0.02,0.89,14920746
-1.35,-0.85,0.01,-0.02,0.89,14924697
-1.35,-0.84,0.01,-0.02,0.89,14928658
-1.35,-0.84,0.01,-0.02,0.89,14932602
-1.35,-0.84,0.01,-0.02,0.89,14936552
-1.35,-0.84,0.01,-0.02,0.89,14940512
-1.35,-0.84,0.01,-0.02,0.89,14944463
-1.35,-0.84,0.01,-0.02,0.89,14948426
-1.35,-0.84,0.01,-0.02,0.89,14952370
-1.35,-0.84,0.01,-0.02,0.89,14956322
-1.35,-0.84,0.01,-0.02,0.89,14960281
-1.35,-0.84,0.01,-0.02,0.89,14964224
-1.35,-0.84,0.01,-0.02,0.89,14968181
-1.35,-0.84,0.01,-0.02,0.89,14972128
-1.35,-0.84,0.01,-0.02,0.89,14976082
-1.35,-0.84,0.01,-0.02,0.89,14980039
-1.35,-0.84,0.01,-0.02,0.89,14983988
-1.35,-0.84,0.01,-0.02,0.89,14987955
-1.35,-0.84,0.01,-0.02,0.89,14991905
-1.35,-0.84,0.01,-0.02,0.89,14995860
-1.35,-0.84,0.01,-0.02,0.89,14999817
-1.35,-0.84,0.01,-0.02,0.89,15003756
-1.35,-0.84,0.01,-0.02,0.89,15007709
-1.35,-0.84,0.01,-0.02,0.89,15011657
-1.35,-0.84,0.01,-0.02,0.89,15015611
-1.35,-0.85,0.02,-0.02,0.89,15019560
-1.35,-0.85,0.01,-0.02,0.89,15023507
-1.35,-0.85,0.01,-0.02,0.89,15027466
-1.35,-0.85,0.01,-0.02,0.89,15031415
-1.35,-0.85,0.01,-0.02,0.89,15035381
-1.35,-0.85,0.01,-0.02,0.89,15039326
-1.35,-0.85,0.01,-0.02,0.89,15043276
-1.35,-0.85,0.01,-0.02,0.89,15047231
-1.35,-0.84,0.01,-0.02,0.89,15051181
-1.35,-0.84,0.01,-0.02,0.89,15055139
-1.35,-0.84,0.01,-0.02,0.89,15059083
-1.35,-0.84,0.01,-0.02,0.89,15063033
-1.35,-0.85,0.01,-0.02,0.89,15066990
-1.35,-0.85,0.01,-0.02,0.89,15070932
-1.35,-0.85,0.01,-0.02,0.89,15074888
-1.35,-0.85,0.01,-0.02,0.89,15078838
-1.35,-0.85,0.01,-0.02,0.89,15082793
-1.35,-0.85,0.01,-0.02,0.89,15086751
-1.35,-0.85,0.01,-0.02,0.89,15090698
-1.35,-0.85,0.01,-0.02,0.89,15094660
-1.35,-0.85,0.01,-0.02,0.89,15098604
-1.35,-0.85,0.01,-0.02,0.89,15102555
-1.35,-0.84,0.01,-0.02,0.89,15106513
-1.35,-0.85,0.01,-0.02,0.89,15110462
-1.35,-0.85,0.01,-0.02,0.89,15114419
-1.35,-0.85,0.01,-0.02,0.89,15118369
-1.35,-0.85,0.01,-0.02,0.89,15122322
-1.35,-0.84,0.01,-0.02,0.89,15126284
-1.35,-0.85,0.01,-0.02,0.89,15130234
-1.35,-0.84,0.01,-0.02,0.89,15134194
-1.35,-0.84,0.01,-0.02,0.89,15138140
-1.35,-0.84,0.01,-0.02,0.89,15142092
-1.35,-0.84,0.01,-0.02,0.89,15146043
-1.35,-0.84,0.01,-0.02,0.89,15149993
-1.35,-0.84,0.01,-0.02,0.89,15153949
-1.35,-0.84,0.01,-0.02,0.89,15157898
-1.35,-0.84,0.01,-0.02,0.89,15161854
-1.35,-0.84,0.01,-0.02,0.89,15165800
-1.35,-0.84,0.01,-0.02,0.89,15169751
-1.35,-0.84,0.01,-0.02,0.89,15173714
-1.35,-0.84,0.01,-0.02,0.89,15177659
-1.35,-0.84,0.01,-0.02,0.89,15181620
-1.35,-0.84,0.01,-0.02,0.89,15185569
-1.35,-0.84,0.01,-0.02,0.89,15189523
-1.35,-0.84,0.01,-0.02,0.89,15193489
-1.35,-0.84,0.01,-0.02,0.89,15197436
-1.35,-0.84,0.01,-0.02,0.89,15201395
-1.35,-0.84,0.01,-0.02,0.89,15205347
-1.35,-0.85,0.01,-0.02,0.89,15209295
-1.35,-0.85,0.01,-0.02,0.89,15213253
-1.35,-0.85,0.01,-0.02,0.89,15217202
-1.35,-0.85,0.01,-0.02,0.89,15221161
-1.35,-0.85,0.01,-0.02,0.89,15225106
-1.35,-0.85,0.01,-0.02,0.89,15229061
-1.35,-0.85,0.01,-0.02,0.89,15233013
-1.35,-0.85,0.01,-0.02,0.89,15236968
-1.35,-0.85,0.01,-0.02,0.89,15240927
-1.35,-0.85,0.01,-0.02,0.89,15244875
-1.35,-0.85,0.01,-0.02,0.89,15248829
-1.35,-0.85,0.01,-0.02,0.89,15252786
-1.35,-0.85,0.01,-0.02,0.89,15256732
-1.35,-0.85,0.01,-0.02,0.89,15260687
-1.35,-0.85,0.01,-0.02,0.89,15264631
-1.35,-0.85,0.01,-0.02,0.89,15268577
-1.35,-0.85,0.01,-0.02,0.89,15272533
-1.35,-0.85,0.01,-0.02,0.89,15276482
-1.35,-0.85,0.01,-0.02,0.89,15280443
-1.35,-0.85,0.01,-0.02,0.89,15284394
-1.35,-0.85,0.01,-0.02,0.89,15288354
-1.35,-0.84,0.01,-0.02,0.89,15292304
-1.35,-0.84,0.01,-0.02,0.89,15296253
-1.35,-0.84,0.01,-0.02,0.89,15300211
-1.35,-0.84,0.01,-0.02,0.89,15304158
-1.35,-0.84,0.01,-0.02,0.89,15308114
-1.35,-0.84,0.01,-0.02,0.89,15312062
-1.35,-0.84,0.01,-0.02,0.89,15316020
-1.35,-0.84,0.01,-0.02,0.89,15319978
-1.35,-0.84,0.01,-0.02,0.89,15323922
-1.35,-0.84,0.01,-0.02,0.89,15327880
-1.35,-0.84,0.01,-0.02,0.89,15331828
-1.35,-0.84,0.01,-0.02,0.90,15335781
-1.35,-0.84,0.01,-0.02,0.89,15339736
-1.35,-0.84,0.01,-0.02,0.89,15343682
-1.35,-0.84,0.01,-0.02,0.89,15347638
-1.35,-0.84,0.01,-0.02,0.89,15351584
-1.35,-0.84,0.01,-0.02,0.89,15355537
-1.35,-0.84,0.01,-0.02,0.89,15359501
-1.35,-0.84,0.01,-0.02,0.89,15363452
-1.35,-0.84,0.01,-0.02,0.89,15367412
-1.35,-0.84,0.01,-0.02,0.89,15371360
-1.35,-0.84,0.01,-0.02,0.89,15375316
-1.36,-0.84,0.01,-0.02,0.89,15379276
-1.35,-0.84,0.01,-0.02,0.89,15383220
-1.36,-0.84,0.01,-0.02,0.89,15387179
-1.36,-0.84,0.01,-0.02,0.89,15391128
-1.36,-0.84,0.01,-0.02,0.89,15395083
-1.36,-0.84,0.01,-0.02,0.89,15399033
-1.36,-0.84,0.01,-0.02,0.89,15402981
-1.36,-0.84,0.01,-0.02,0.89,15406942
-1.36,-0.84,0.01,-0.02,0.89,15410896
-1.36,-0.84,0.01,-0.02,0.89,15414858
-1.36,-0.84,0.01,-0.02,0.89,15418803
-1.36,-0.84,0.01,-0.02,0.90,15422752
-1.36,-0.84,0.01,-0.02,0.89,15426714
-1.36,-0.84,0.01,-0.02,0.89,15430658
-1.36,-0.84,0.01,-0.02,0.89,15434619
-1.36,-0.84,0.01,-0.02,0.89,15438567
-1.36,-0.84,0.01,-0.02,0.89,15442520
-1.36,-0.84,0.01,-0.02,0.89,15446482
-1.36,-0.84,0.01,-0.02,0.89,15450429
-1.36,-0.84,0.01,-0.02,0.89,15454392
-1.36,-0.84,0.01,-0.02,0.89,15458339
-1.36,-0.84,0.01,-0.02,0.89,15462297
-1.36,-0.84,0.01,-0.02,0.89,15466255
-1.36,-0.84,0.01,-0.02,0.89,15470197
-1.36,-0.84,0.01,-0.02,0.89,15474153
-1.36,-0.84,0.01,-0.02,0.89,15478099
-1.36,-0.84,0.01,-0.02,0.89,15482050
-1.36,-0.84,0.01,-0.02,0.89,15486008
-1.36,-0.84,0.01,-0.02,0.89,15489958
-1.36,-0.84,0.01,-0.02,0.89,15493919
-1.36,-0.84,0.01,-0.02,0.89,15497869
-1.36,-0.84,0.01,-0.02,0.89,15501813
-1.36,-0.84,0.01,-0.02,0.89,15505766
-1.36,-0.84,0.01,-0.02,0.89,15509710
-1.36,-0.84,0.01,-0.02,0.89,15513671
-1.36,-0.84,0.01,-0.02,0.89,15517614
-1.36,-0.84,0.01,-0.02,0.89,15521569
-1.36,-0.84,0.01,-0.02,0.89,15525526
-1.36,-0.84,0.01,-0.02,0.89,15529480
-1.36,-0.84,0.01,-0.02,0.89,15533443
-1.36,-0.84,0.01,-0.02,0.89,15537388
-1.36,-0.84,0.01,-0.02,0.89,15541343
-1.36,-0.84,0.01,-0.02,0.89,15545289
-1.36,-0.84,0.01,-0.02,0.89,15549237
-1.36,-0.84,0.01,-0.02,0.89,15553194
-1.36,-0.84,0.01,-0.02,0.89,15557140
-1.36,-0.84,0.01,-0.02,0.89,15561097
-1.36,-0.84,0.01,-0.02,0.89,15565044
