Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.28,-0.77,0.03,-0.03,0.89,14505380
-1.29,-0.78,0.04,-0.03,0.90,14509323
-1.29,-0.79,0.04,-0.04,0.90,14513274
-1.30,-0.79,0.03,-0.05,0.90,14517230
-1.31,-0.80,0.03,-0.06,0.89,14521177
-1.32,-0.81,0.03,-0.05,0.90,14525137
-1.33,-0.81,0.03,-0.04,0.89,14529071
-1.34,-0.83,0.04,-0.04,0.90,14533025
-1.34,-0.84,0.05,-0.03,0.89,14536982
-1.35,-0.86,0.06,-0.04,0.90,14540928
-1.36,-0.87,0.06,-0.04,0.90,14544876
-1.36,-0.88,0.05,-0.04,0.90,14548814
-1.36,-0.88,0.04,-0.03,0.89,14552768
-1.36,-0.89,0.03,-0.01,0.89,14556728
-1.36,-0.89,0.02,-0.00,0.89,14560677
-1.35,-0.89,0.02,-0.00,0.89,14564632
-1.35,-0.89,0.02,-0.01,0.89,14568578
-1.35,-0.89,0.02,-0.01,0.89,14572529
-1.34,-0.90,0.03,-0.01,0.90,14576476
-1.34,-0.90,0.02,-0.01,0.89,14580427
-1.33,-0.89,0.01,0.00,0.89,14584374
-1.32,-0.88,-0.01,0.01,0.89,14588313
-1.31,-0.87,-0.02,0.00,0.89,14592272
-1.31,-0.85,-0.02,-0.00,0.89,14596223
-1.30,-0.84,-0.02,-0.01,0.89,14600165
-1.30,-0.83,-0.01,-0.01,0.89,14604126
-1.29,-0.82,-0.01,-0.00,0.89,14608071
-1.29,-0.81,-0.02,-0.00,0.89,14612021
-1.28,-0.80,-0.02,-0.00,0.89,14615975
-1.28,-0.78,-0.03,-0.01,0.89,14619919
-1.28,-0.77,-0.04,-0.02,0.89,14623875
-1.28,-0.75,-0.03,-0.03,0.89,14627821
-1.28,-0.74,-0.02,-0.03,0.89,14631768
-1.29,-0.74,0.00,-0.03,0.89,14635718
-1.29,-0.74,0.01,-0.03,0.89,14639662
-1.30,-0.75,0.02,-0.04,0.89,14643617
-1.31,-0.75,0.02,-0.05,0.89,14647561
-1.32,-0.75,0.01,-0.05,0.89,14651513
-1.33,-0.75,0.01,-0.05,0.89,14655470
-1.34,-0.75,0.01,-0.04,0.89,14659415
-1.34,-0.76,0.02,-0.04,0.89,14663364
-1.35,-0.76,0.03,-0.04,0.90,14667304
-1.35,-0.78,0.05,-0.04,0.90,14671245
-1.36,-0.79,0.05,-0.04,0.90,14675192
-1.36,-0.81,0.05,-0.04,0.90,14679141
-1.37,-0.82,0.04,-0.03,0.90,14683096
-1.36,-0.82,0.03,-0.02,0.89,14687043
-1.36,-0.83,0.02,-0.00,0.89,14690994
-1.35,-0.83,0.02,0.00,0.89,14694934
-1.34,-0.83,0.02,-0.00,0.89,14698877
-1.34,-0.84,0.03,-0.01,0.89,14702828
-1.33,-0.85,0.04,-0.01,0.90,14706769
-1.33,-0.85,0.04,-0.00,0.89,14710727
-1.32,-0.86,0.03,0.01,0.89,14714668
-1.31,-0.86,0.01,0.01,0.89,14718611
-1.30,-0.85,0.00,0.01,0.89,14722563
-1.29,-0.84,-0.00,-0.00,0.89,14726504
-1.29,-0.84,0.00,-0.01,0.89,14730456
-1.28,-0.84,0.01,-0.01,0.89,14734403
-1.28,-0.83,0.01,-0.01,0.89,14738352
-1.28,-0.83,0.01,-0.01,0.89,14742306
-1.27,-0.83,-0.00,-0.01,0.89,14746249
-1.27,-0.82,-0.01,-0.02,0.89,14750206
-1.27,-0.81,-0.01,-0.02,0.89,14754155
-1.28,-0.80,-0.01,-0.03,0.89,14758106
-1.28,-0.80,0.00,-0.03,0.89,14762059
-1.29,-0.80,0.02,-0.03,0.90,14765995
-1.29,-0.80,0.03,-0.04,0.89,14769953
-1.30,-0.81,0.03,-0.05,0.90,14773890
-1.32,-0.82,0.03,-0.05,0.89,14777841
-1.33,-0.82,0.02,-0.05,0.90,14781792
-1.34,-0.82,0.01,-0.05,0.89,14785741
-1.35,-0.82,0.01,-0.04,0.89,14789700
-1.35,-0.82,0.02,-0.04,0.89,14793652
-1.36,-0.83,0.03,-0.04,0.90,14797599
-1.36,-0.84,0.04,-0.04,0.90,14801537
-1.37,-0.85,0.04,-0.04,0.90,14805487
-1.37,-0.86,0.04,-0.03,0.90,14809436
-1.37,-0.86,0.03,-0.02,0.89,14813386
-1.37,-0.86,0.01,-0.01,0.89,14817332
-1.36,-0.85,-0.00,-0.00,0.89,14821269
-1.35,-0.85,-0.00,0.00,0.89,14825213
-1.35,-0.84,-0.00,0.00,0.89,14829163
-1.34,-0.84,0.01,-0.00,0.90,14833101
-1.33,-0.84,0.01,0.00,0.89,14837055
-1.32,-0.84,0.01,0.00,0.89,14840996
-1.31,-0.83,0.00,0.01,0.89,14844941
-1.30,-0.82,-0.01,0.01,0.89,14848894
-1.29,-0.81,-0.02,0.00,0.89,14852832
-1.29,-0.80,-0.02,0.00,0.89,14856785
-1.28,-0.79,-0.01,-0.00,0.89,14860723
-1.27,-0.78,-0.01,-0.00,0.89,14864669
-1.27,-0.78,-0.00,-0.01,0.89,14868620
-1.27,-0.77,-0.01,-0.01,0.89,14872565
-1.27,-0.77,-0.01,-0.02,0.89,14876526
-1.27,-0.76,-0.01,-0.03,0.89,14880473
-1.27,-0.75,-0.01,-0.03,0.89,14884421
-1.28,-0.75,-0.00,-0.03,0.89,14888377
-1.28,-0.75,0.01,-0.04,0.89,14892326
-1.29,-0.76,0.02,-0.05,0.89,14896286
-1.30,-0.77,0.03,-0.05,0.90,14900225
-1.31,-0.78,0.04,-0.06,0.90,14904173
-1.33,-0.78,0.04,-0.06,0.90,14908133
-1.34,-0.79,0.03,-0.05,0.89,14912083
-1.34,-0.80,0.03,-0.05,0.90,14916035
-1.35,-0.81,0.03,-0.04,0.89,14919979
-1.36,-0.82,0.04,-0.04,0.90,14923931
-1.36,-0.84,0.05,-0.04,0.90,14927889
-1.37,-0.85,0.06,-0.04,0.90,14931833
-1.37,-0.86,0.06,-0.03,0.90,14935776
-1.37,-0.87,0.05,-0.02,0.90,14939716
-1.37,-0.88,0.04,-0.01,0.89,14943666
-1.36,-0.88,0.02,-0.00,0.89,14947617
-1.35,-0.88,0.02,-0.00,0.89,14951558
-1.35,-0.88,0.01,0.00,0.89,14955511
-1.34,-0.88,0.02,0.00,0.89,14959450
-1.33,-0.88,0.02,0.01,0.89,14963398
-1.32,-0.88,0.01,0.01,0.89,14967348
-1.31,-0.87,0.01,0.01,0.89,14971288
-1.30,-0.87,-0.00,0.00,0.89,14975238
-1.30,-0.86,-0.01,0.00,0.89,14979181
-1.29,-0.85,-0.01,-0.00,0.89,14983141
-1.29,-0.84,-0.01,-0.00,0.89,14987086
-1.28,-0.83,-0.01,-0.00,0.89,14991038
-1.28,-0.82,-0.01,-0.01,0.89,14994993
-1.28,-0.81,-0.01,-0.02,0.89,14998934
-1.28,-0.80,-0.01,-0.03,0.89,15002880
-1.28,-0.79,-0.01,-0.03,0.89,15006844
-1.29,-0.79,-0.01,-0.03,0.89,15010790
-1.29,-0.78,-0.01,-0.03,0.89,15014744
-1.30,-0.78,-0.00,-0.04,0.89,15018681
-1.31,-0.78,0.01,-0.05,0.89,15022628
-1.32,-0.78,0.02,-0.05,0.90,15026580
-1.33,-0.78,0.02,-0.06,0.89,15030518
-1.34,-0.79,0.02,-0.05,0.89,15034469
-1.35,-0.79,0.02,-0.05,0.89,15038416
-1.36,-0.79,0.02,-0.05,0.90,15042365
-1.37,-0.80,0.02,-0.04,0.89,15046311
-1.37,-0.80,0.02,-0.04,0.90,15050243
-1.38,-0.81,0.03,-0.04,0.89,15054200
-1.38,-0.82,0.04,-0.03,0.90,15058148
-1.38,-0.83,0.04,-0.02,0.89,15062114
-1.37,-0.83,0.03,-0.01,0.89,15066055
-1.37,-0.83,0.02,-0.00,0.89,15070004
-1.36,-0.83,0.01,0.00,0.89,15073957
-1.35,-0.83,0.01,0.00,0.89,15077902
-1.34,-0.83,0.01,0.01,0.89,15081862
-1.33,-0.83,0.01,0.01,0.89,15085810
-1.32,-0.83,0.01,0.01,0.89,15089763
-1.31,-0.83,0.01,0.01,0.89,15093721
-1.30,-0.82,0.01,0.00,0.89,15097658
-1.29,-0.82,0.00,0.00,0.89,15101600
-1.28,-0.81,-0.00,-0.00,0.89,15105539
-1.28,-0.81,-0.01,-0.00,0.89,15109482
-1.27,-0.80,-0.01,-0.01,0.89,15113425
-1.27,-0.79,-0.00,-0.01,0.89,15117374
-1.27,-0.79,-0.00,-0.02,0.89,15121326
-1.27,-0.79,0.01,-0.03,0.89,15125274
-1.28,-0.79,0.01,-0.03,0.89,15129222
-1.28,-0.79,0.01,-0.04,0.90,15133171
-1.29,-0.79,0.01,-0.04,0.89,15137126
-1.30,-0.79,0.02,-0.04,0.90,15141079
-1.31,-0.79,0.02,-0.05,0.89,15145028
-1.32,-0.80,0.03,-0.05,0.90,15148953
-1.33,-0.80,0.03,-0.06,0.89,15152897
-1.34,-0.81,0.03,-0.05,0.90,15156839
-1.35,-0.82,0.04,-0.05,0.89,15160793
-1.36,-0.83,0.04,-0.05,0.90,15164735
-1.37,-0.84,0.04,-0.05,0.89,15168693
-1.37,-0.84,0.04,-0.04,0.90,15172634
-1.38,-0.85,0.04,-0.04,0.89,15176588
-1.38,-0.86,0.04,-0.02,0.89,15180538
-1.38,-0.86,0.03,-0.01,0.89,15184479
-1.37,-0.87,0.03,-0.01,0.89,15188439
-1.37,-0.87,0.02,-0.00,0.89,15192376
-1.36,-0.87,0.02,0.00,0.89,15196323
-1.35,-0.87,0.01,0.01,0.89,15200277
-1.34,-0.86,0.01,0.01,0.89,15204225
-1.33,-0.86,-0.00,0.02,0.89,15208178
-1.31,-0.85,-0.00,0.02,0.89,15212120
-1.30,-0.84,-0.01,0.01,0.89,15216071
-1.29,-0.83,-0.01,0.01,0.89,15220022
-1.29,-0.82,-0.01,0.00,0.89,15223965
-1.28,-0.81,-0.02,0.00,0.89,15227908
-1.27,-0.80,-0.02,-0.00,0.89,15231850
-1.27,-0.79,-0.02,-0.01,0.89,15235803
-1.27,-0.78,-0.02,-0.02,0.89,15239760
-1.27,-0.77,-0.01,-0.02,0.89,15243710
-1.27,-0.77,-0.01,-0.03,0.89,15247669
-1.28,-0.76,-0.00,-0.03,0.89,15251612
-1.28,-0.76,0.00,-0.04,0.89,15255563
-1.29,-0.76,0.01,-0.04,0.89,15259521
-1.30,-0.76,0.01,-0.05,0.89,15263460
-1.31,-0.77,0.02,-0.06,0.90,15267415
-1.33,-0.77,0.02,-0.06,0.89,15271354
-1.34,-0.78,0.02,-0.05,0.90,15275306
-1.35,-0.78,0.03,-0.05,0.89,15279261
-1.36,-0.79,0.03,-0.05,0.90,15283208
-1.36,-0.80,0.03,-0.05,0.89,15287154
-1.37,-0.81,0.04,-0.05,0.90,15291097
-1.38,-0.82,0.04,-0.04,0.89,15295051
-1.38,-0.83,0.04,-0.03,0.90,15298999
-1.38,-0.84,0.04,-0.02,0.89,15302944
-1.38,-0.85,0.04,-0.01,0.90,15306896
-1.37,-0.85,0.03,-0.00,0.89,15310835
-1.36,-0.85,0.02,0.00,0.89,15314786
-1.35,-0.86,0.02,0.01,0.89,15318730
-1.34,-0.86,0.02,0.01,0.89,15322689
-1.33,-0.86,0.02,0.02,0.89,15326650
-1.32,-0.86,0.01,0.02,0.89,15330595
-1.30,-0.85,0.01,0.02,0.89,15334544
-1.29,-0.85,0.00,0.01,0.89,15338482
-1.28,-0.84,-0.00,0.01,0.89,15342424
-1.28,-0.84,-0.01,0.00,0.89,15346364
-1.27,-0.83,-0.01,-0.00,0.89,15350310
-1.27,-0.82,-0.01,-0.01,0.89,15354269
-1.26,-0.82,-0.01,-0.01,0.89,15358215
-1.27,-0.81,-0.00,-0.02,0.89,15362161
-1.27,-0.81,0.00,-0.03,0.89,15366113
-1.28,-0.80,0.00,-0.04,0.89,15370055
-1.28,-0.80,0.01,-0.04,0.89,15374013
-1.29,-0.80,0.01,-0.04,0.89,15377956
-1.30,-0.80,0.01,-0.05,0.89,15381901
-1.31,-0.80,0.02,-0.06,0.89,15385854
-1.33,-0.81,0.02,-0.06,0.90,15389798
-1.34,-0.81,0.03,-0.06,0.89,15393756
-1.35,-0.82,0.03,-0.05,0.89,15397701
-1.36,-0.82,0.03,-0.05,0.89,15401654
-1.37,-0.83,0.03,-0.05,0.89,15405604
-1.38,-0.84,0.03,-0.05,0.90,15409544
-1.38,-0.84,0.03,-0.04,0.89,15413500
-1.39,-0.85,0.04,-0.03,0.90,15417442
-1.39,-0.86,0.03,-0.02,0.89,15421392
-1.38,-0.86,0.03,-0.01,0.89,15425337
-1.38,-0.86,0.02,-0.00,0.89,15429286
-1.37,-0.86,0.01,0.00,0.89,15433013
-1.36,-0.86,0.00,0.00,0.89,15436949
-1.35,-0.85,0.00,0.01,0.89,15440901
-1.33,-0.85,0.00,0.02,0.89,15444839
-1.32,-0.84,-0.00,0.02,0.89,15448777
-1.31,-0.84,0.00,0.02,0.89,15452727
-1.29,-0.83,-0.00,0.01,0.89,15456663
-1.29,-0.83,-0.00,0.01,0.89,15460618
-1.28,-0.82,-0.01,0.00,0.89,15464564
-1.27,-0.81,-0.01,-0.00,0.89,15468509
-1.27,-0.80,-0.02,-0.01,0.89,15472459
-1.27,-0.79,-0.02,-0.02,0.89,15476408
-1.27,-0.78,-0.01,-0.03,0.89,15480363
-1.27,-0.77,-0.01,-0.03,0.89,15484303
-1.28,-0.77,-0.00,-0.04,0.89,15488249
-1.28,-0.77,0.01,-0.04,0.90,15492204
-1.29,-0.77,0.01,-0.05,0.89,15496155
-1.31,-0.78,0.02,-0.05,0.90,15500107
-1.32,-0.78,0.02,-0.06,0.89,15504048
-1.33,-0.79,0.03,-0.06,0.90,15507996
-1.34,-0.79,0.03,-0.06,0.89,15511952
-1.35,-0.80,0.03,-0.05,0.90,15515893
-1.36,-0.81,0.03,-0.05,0.89,15519843
-1.37,-0.82,0.04,-0.05,0.90,15523792
-1.38,-0.83,0.04,-0.05,0.89,15527746
-1.39,-0.84,0.04,-0.04,0.90,15531695
-1.39,-0.85,0.04,-0.03,0.89,15535642
-1.39,-0.86,0.04,-0.02,0.90,15539594
-1.39,-0.86,0.04,-0.01,0.89,15543543
-1.38,-0.87,0.03,-0.00,0.89,15547500
-1.37,-0.87,0.02,0.00,0.89,15551446
-1.36,-0.87,0.02,0.01,0.89,15555394
-1.35,-0.87,0.01,0.01,0.89,15559355
-1.34,-0.86,0.01,0.02,0.89,15563302
-1.32,-0.86,0.01,0.02,0.89,15567263
-1.31,-0.86,0.00,0.02,0.89,15571201
-1.30,-0.85,0.00,0.01,0.89,15575146
-1.29,-0.85,-0.00,0.01,0.89,15579091
-1.28,-0.84,-0.01,0.00,0.89,15583044
-1.28,-0.83,-0.01,-0.00,0.89,15586997
-1.27,-0.82,-0.01,-0.01,0.89,15590939
-1.27,-0.81,-0.01,-0.02,0.89,15594888
-1.28,-0.80,-0.01,-0.03,0.89,15598837
-1.28,-0.80,-0.01,-0.04,0.89,15602781
-1.29,-0.79,-0.00,-0.04,0.89,15606734
-1.30,-0.79,0.00,-0.05,0.89,15610673
-1.31,-0.79,0.01,-0.05,0.89,15614621
-1.32,-0.79,0.01,-0.06,0.89,15618572
-1.34,-0.80,0.02,-0.06,0.90,15622510
-1.35,-0.80,0.02,-0.06,0.90,15626459
-1.36,-0.81,0.02,-0.05,0.89,15630402
-1.37,-0.81,0.02,-0.05,0.90,15634345
-1.38,-0.81,0.02,-0.05,0.89,15638296
-1.39,-0.82,0.03,-0.05,0.90,15642241
-1.40,-0.83,0.03,-0.05,0.89,15646196
-1.40,-0.84,0.04,-0.04,0.90,15650139
-1.40,-0.84,0.04,-0.02,0.89,15654084
-1.40,-0.85,0.03,-0.01,0.90,15658026
-1.39,-0.85,0.02,-0.01,0.89,15661972
-1.39,-0.85,0.02,-0.00,0.90,15665918
-1.38,-0.85,0.01,0.01,0.89,15669858
-1.37,-0.85,0.01,0.01,0.89,15673814
-1.35,-0.85,0.01,0.02,0.89,15677756
-1.34,-0.84,0.01,0.02,0.89,15681703
-1.32,-0.84,0.01,0.02,0.89,15685659
-1.31,-0.84,0.00,0.02,0.89,15689602
-1.30,-0.83,0.00,0.01,0.89,15693328
-1.29,-0.82,-0.00,0.01,0.89,15697267
-1.28,-0.82,-0.01,0.00,0.89,15701214
-1.27,-0.81,-0.01,-0.00,0.89,15705161
-1.27,-0.80,-0.01,-0.01,0.89,15709111
-1.27,-0.79,-0.01,-0.02,0.89,15713073
-1.28,-0.79,-0.01,-0.03,0.89,15717016
-1.29,-0.79,0.00,-0.04,0.89,15720963
-1.29,-0.79,0.01,-0.04,0.89,15724919
-1.30,-0.79,0.01,-0.05,0.89,15728862
-1.32,-0.79,0.02,-0.06,0.90,15732818
-1.33,-0.80,0.02,-0.06,0.89,15736754
-1.35,-0.80,0.03,-0.06,0.90,15740693
-1.36,-0.81,0.03,-0.06,0.89,15744646
-1.37,-0.82,0.03,-0.05,0.90,15748584
-1.38,-0.82,0.03,-0.05,0.89,15752537
-1.39,-0.83,0.04,-0.05,0.90,15756482
-1.40,-0.84,0.04,-0.05,0.89,15760436
-1.40,-0.85,0.04,-0.04,0.90,15764373
-1.40,-0.86,0.04,-0.03,0.89,15768313
-1.40,-0.87,0.04,-0.01,0.90,15772268
-1.39,-0.87,0.03,-0.01,0.89,15776213
-1.39,-0.87,0.02,-0.00,0.89,15780171
-1.38,-0.87,0.02,0.00,0.90,15784111
-1.37,-0.87,0.01,0.01,0.89,15788067
-1.36,-0.87,0.01,0.02,0.89,15792018
-1.34,-0.86,0.01,0.02,0.89,15795965
-1.33,-0.86,0.00,0.02,0.89,15799916
-1.31,-0.85,0.00,0.02,0.89,15803856
-1.30,-0.85,-0.00,0.01,0.89,15807799
-1.29,-0.84,-0.01,0.01,0.89,15811748
-1.28,-0.83,-0.01,0.01,0.89,15815693
-1.28,-0.82,-0.02,-0.00,0.89,15819645
-1.27,-0.81,-0.02,-0.01,0.89,15823590
-1.27,-0.80,-0.02,-0.02,0.89,15827538
-1.28,-0.79,-0.01,-0.04,0.89,15831493
-1.29,-0.79,-0.01,-0.04,0.89,15835436
-1.30,-0.78,-0.00,-0.04,0.89,15839386
-1.31,-0.78,0.00,-0.05,0.89,15843331
-1.32,-0.78,0.01,-0.06,0.89,15847281
-1.33,-0.78,0.01,-0.07,0.89,15851238
-1.35,-0.79,0.02,-0.06,0.90,15855183
-1.36,-0.79,0.03,-0.06,0.89,15859142
-1.37,-0.80,0.03,-0.05,0.89,15863093
-1.38,-0.81,0.03,-0.05,0.90,15867046
-1.39,-0.81,0.03,-0.05,0.90,15870993
-1.40,-0.82,0.03,-0.05,0.90,15874930
-1.41,-0.83,0.04,-0.04,0.89,15878878
-1.41,-0.84,0.04,-0.03,0.90,15882813
-1.41,-0.84,0.04,-0.02,0.89,15886770
-1.40,-0.85,0.03,-0.01,0.90,15890713
-1.39,-0.85,0.02,-0.00,0.89,15894658
-1.39,-0.85,0.02,0.00,0.89,15898616
-1.37,-0.85,0.01,0.01,0.89,15902560
-1.36,-0.85,0.01,0.02,0.89,15906513
-1.35,-0.85,0.01,0.02,0.89,15910461
-1.33,-0.85,0.01,0.03,0.89,15914412
-1.32,-0.84,0.01,0.02,0.89,15918368
-1.30,-0.84,0.00,0.01,0.89,15922305
-1.29,-0.83,-0.00,0.01,0.89,15926253
-1.28,-0.83,-0.01,0.00,0.89,15930200
-1.28,-0.82,-0.01,-0.00,0.89,15934152
-1.28,-0.81,-0.01,-0.01,0.89,15938102
-1.28,-0.80,-0.01,-0.03,0.89,15942048
-1.28,-0.79,-0.01,-0.04,0.89,15946003
-1.29,-0.79,0.00,-0.04,0.89,15949945
-1.30,-0.79,0.01,-0.05,0.89,15953890
-1.31,-0.79,0.01,-0.05,0.90,15957841
-1.33,-0.79,0.02,-0.06,0.89,15961790
-1.34,-0.80,0.02,-0.06,0.90,15965739
-1.35,-0.80,0.03,-0.06,0.90,15969680
-1.37,-0.81,0.03,-0.06,0.90,15973627
-1.38,-0.81,0.03,-0.05,0.89,15977574
-1.39,-0.82,0.03,-0.05,0.90,15981516
-1.40,-0.83,0.04,-0.05,0.89,15985470
-1.41,-0.84,0.04,-0.05,0.90,15989416
-1.41,-0.85,0.04,-0.04,0.90,15993361
-1.42,-0.86,0.04,-0.03,0.89,15997309
-1.41,-0.86,0.03,-0.01,0.89,16001261
-1.41,-0.86,0.02,-0.00,0.89,16005215
-1.40,-0.87,0.02,0.00,0.89,16009156
-1.39,-0.87,0.02,0.01,0.89,16013115
-1.38,-0.86,0.01,0.01,0.89,16017059
-1.36,-0.86,0.01,0.02,0.89,16021013
-1.34,-0.86,0.01,0.03,0.89,16024969
-1.33,-0.85,0.00,0.03,0.89,16028910
-1.31,-0.85,-0.00,0.02,0.89,16032860
-1.30,-0.84,-0.00,0.02,0.89,16036792
-1.29,-0.83,-0.01,0.01,0.89,16040740
-1.28,-0.82,-0.01,0.00,0.89,16044687
-1.28,-0.81,-0.01,-0.00,0.89,16048628
-1.28,-0.80,-0.01,-0.01,0.89,16052585
-1.28,-0.80,-0.01,-0.02,0.89,16056526
-1.28,-0.79,-0.01,-0.03,0.89,16060481
-1.29,-0.78,-0.01,-0.04,0.89,16064438
-1.30,-0.78,-0.00,-0.05,0.89,16068375
-1.31,-0.78,0.00,-0.05,0.89,16072330
-1.32,-0.78,0.01,-0.06,0.89,16076274
-1.34,-0.78,0.02,-0.07,0.89,16080230
-1.35,-0.79,0.03,-0.07,0.90,16084183
-1.37,-0.80,0.03,-0.06,0.89,16088131
-1.38,-0.80,0.03,-0.06,0.90,16092085
-1.39,-0.81,0.03,-0.05,0.90,16096027
-1.40,-0.82,0.03,-0.05,0.90,16099974
-1.41,-0.83,0.04,-0.05,0.89,16103927
-1.41,-0.84,0.04,-0.04,0.90,16107869
-1.41,-0.84,0.04,-0.02,0.89,16111826
-1.41,-0.85,0.04,-0.01,0.90,16115771
-1.40,-0.86,0.03,-0.00,0.89,16119720
-1.39,-0.86,0.02,0.00,0.89,16123667
-1.38,-0.86,0.02,0.01,0.89,16127619
-1.37,-0.86,0.01,0.02,0.89,16131572
-1.35,-0.86,0.01,0.03,0.89,16135520
-1.33,-0.85,0.01,0.03,0.89,16139473
-1.32,-0.85,0.01,0.02,0.89,16143417
-1.31,-0.85,0.00,0.02,0.89,16147363
-1.29,-0.84,0.01,0.02,0.89,16151315
-1.28,-0.84,-0.00,0.01,0.89,16155261
-1.27,-0.83,-0.01,0.00,0.89,16159223
-1.27,-0.82,-0.01,-0.01,0.89,16163169
-1.27,-0.81,-0.01,-0.02,0.89,16167127
-1.27,-0.80,-0.01,-0.03,0.89,16171084
-1.28,-0.80,-0.00,-0.04,0.89,16175024
-1.29,-0.79,0.00,-0.04,0.89,16178977
-1.30,-0.79,0.01,-0.05,0.89,16182918
-1.31,-0.79,0.01,-0.06,0.89,16186861
-1.33,-0.80,0.02,-0.07,0.90,16190806
-1.34,-0.80,0.02,-0.07,0.89,16194753
-1.36,-0.81,0.03,-0.07,0.90,16198701
-1.37,-0.81,0.03,-0.06,0.89,16202641
-1.38,-0.82,0.03,-0.05,0.90,16206594
-1.39,-0.83,0.03,-0.05,0.89,16210540
-1.40,-0.83,0.03,-0.05,0.90,16214482
-1.41,-0.84,0.04,-0.04,0.89,16218444
-1.41,-0.85,0.03,-0.03,0.89,16222386
-1.41,-0.85,0.03,-0.02,0.89,16226348
-1.40,-0.86,0.02,-0.00,0.89,16230287
-1.39,-0.86,0.02,0.00,0.89,16234239
-1.38,-0.86,0.01,0.01,0.89,16238191
-1.37,-0.86,0.01,0.01,0.89,16242147
-1.36,-0.85,0.01,0.02,0.89,16246105
-1.34,-0.85,0.01,0.03,0.89,16250048
-1.32,-0.84,-0.00,0.03,0.89,16253994
-1.31,-0.84,-0.00,0.03,0.89,16257945
-1.29,-0.83,-0.01,0.02,0.89,16261890
-1.28,-0.82,-0.01,0.01,0.89,16265848
-1.27,-0.81,-0.01,0.01,0.89,16269794
-1.27,-0.80,-0.01,-0.00,0.89,16273743
-1.26,-0.79,-0.01,-0.01,0.89,16277699
-1.27,-0.79,-0.01,-0.03,0.89,16281636
-1.27,-0.78,-0.01,-0.04,0.89,16285594
-1.28,-0.78,-0.00,-0.04,0.90,16289532
-1.29,-0.78,0.00,-0.05,0.89,16293477
-1.30,-0.78,0.01,-0.06,0.89,16297418
-1.32,-0.78,0.01,-0.06,0.90,16301372
-1.33,-0.78,0.02,-0.07,0.89,16305333
-1.35,-0.79,0.03,-0.07,0.90,16309285
-1.36,-0.79,0.03,-0.06,0.89,16313242
-1.38,-0.80,0.03,-0.06,0.89,16317191
-1.39,-0.81,0.03,-0.05,0.89,16321143
-1.40,-0.82,0.04,-0.05,0.90,16325096
-1.41,-0.83,0.04,-0.05,0.89,16329042
-1.41,-0.84,0.04,-0.04,0.90,16332993
-1.41,-0.85,0.04,-0.02,0.89,16336937
-1.41,-0.85,0.03,-0.01,0.90,16340883
-1.40,-0.86,0.03,0.00,0.89,16344831
-1.39,-0.86,0.02,0.01,0.89,16348773
-1.38,-0.86,0.02,0.01,0.89,16352730
-1.36,-0.86,0.01,0.02,0.89,16356670
-1.35,-0.85,0.01,0.02,0.89,16360624
-1.33,-0.85,0.01,0.03,0.89,16364576
-1.31,-0.85,0.00,0.03,0.89,16368521
-1.30,-0.84,-0.00,0.02,0.89,16372468
-1.29,-0.83,-0.00,0.01,0.89,16376410
-1.28,-0.83,-0.01,0.01,0.89,16380363
-1.27,-0.82,-0.01,-0.00,0.89,16384316
-1.27,-0.81,-0.01,-0.01,0.89,16388265
-1.27,-0.80,-0.01,-0.02,0.89,16392221
-1.28,-0.79,-0.01,-0.03,0.89,16396162
-1.28,-0.79,-0.00,-0.04,0.89,16400113
-1.29,-0.79,0.00,-0.05,0.89,16404068
-1.31,-0.79,0.01,-0.06,0.90,16408013
-1.32,-0.79,0.01,-0.06,0.89,16411972
-1.34,-0.79,0.02,-0.07,0.90,16415912
-1.35,-0.80,0.02,-0.07,0.89,16419857
-1.37,-0.80,0.03,-0.07,0.90,16423790
-1.38,-0.81,0.03,-0.06,0.89,16427730
-1.39,-0.81,0.03,-0.05,0.90,16431680
-1.40,-0.82,0.03,-0.05,0.89,16435621
-1.41,-0.83,0.03,-0.05,0.90,16439572
-1.42,-0.83,0.04,-0.04,0.89,16443515
-1.42,-0.84,0.04,-0.03,0.89,16447468
-1.41,-0.85,0.04,-0.01,0.89,16451428
-1.41,-0.85,0.02,0.00,0.89,16455374
-1.40,-0.85,0.02,0.01,0.89,16459326
-1.39,-0.85,0.01,0.01,0.89,16463275
-1.37,-0.85,0.01,0.02,0.89,16467227
-1.36,-0.84,0.01,0.03,0.89,16471180
-1.34,-0.84,0.01,0.03,0.89,16475129
-1.32,-0.84,0.00,0.03,0.89,16479083
-1.31,-0.83,0.00,0.02,0.89,16483021
-1.29,-0.82,-0.00,0.02,0.89,16486967
-1.28,-0.82,-0.01,0.01,0.89,16490912
-1.28,-0.81,-0.01,0.00,0.88,16494859
-1.27,-0.80,-0.01,-0.01,0.89,16498809
-1.27,-0.79,-0.01,-0.02,0.89,16502755
-1.27,-0.78,-0.01,-0.03,0.89,16506705
-1.28,-0.78,-0.00,-0.04,0.89,16510652
-1.29,-0.78,0.00,-0.05,0.89,16514593
-1.30,-0.78,0.01,-0.05,0.89,16518546
-1.32,-0.78,0.01,-0.06,0.89,16522488
-1.33,-0.78,0.01,-0.06,0.89,16526442
-1.35,-0.79,0.02,-0.07,0.89,16530388
-1.36,-0.79,0.03,-0.07,0.90,16534338
-1.38,-0.80,0.03,-0.06,0.90,16538288
-1.39,-0.81,0.03,-0.06,0.90,16542230
