datetime,assetID,timestamp,roll_angle,pitch_angle,accX,accY,accZ,temp
16:50:07,Sanding_WoodRoom,110115708,-87.30670929,0.692222178,-0.028564453,-1.05859375,0.068847656,24.32998657
16:50:08,Sanding_WoodRoom,110220880,-87.29309845,0.67742002,0.068603516,-1.048339844,0.053222656,24.32998657
16:50:08,Sanding_WoodRoom,110326047,-87.28237152,0.698390186,-0.048583984,-0.977050781,0.018798828,24.3500061
16:50:08,Sanding_WoodRoom,110431215,-87.27925873,0.675372064,0.059814453,-0.982177734,0.010498047,24.3500061
16:50:08,Sanding_WoodRoom,110536376,-87.26271057,0.674903095,0.131835938,-0.990234375,-0.015136719,24.32998657
16:50:08,Sanding_WoodRoom,110641543,-87.26206207,0.67121011,0.062011719,-0.976318359,0.032470703,24.32998657
16:50:08,Sanding_WoodRoom,110746713,-87.28062439,0.682459772,-0.018798828,-0.996337891,0.012207031,24.3500061
16:50:08,Sanding_WoodRoom,110851885,-87.28598022,0.705241621,-0.030029297,-1.0625,0.066650391,24.3500061
16:50:08,Sanding_WoodRoom,110957031,-87.27281189,0.700571358,0.073730469,-1.043457031,0.051025391,24.32998657
16:50:08,Sanding_WoodRoom,111062202,-87.2586441,0.717369974,-0.067871094,-0.991943359,0.030517578,24.3500061
16:50:09,Sanding_WoodRoom,111167368,-87.2576828,0.701793432,0.045166016,-0.984619141,0.009033203,24.3500061
16:50:09,Sanding_WoodRoom,111272517,-87.22942352,0.681986153,0.145019531,-0.984130859,-0.001220703,24.32998657
16:50:09,Sanding_WoodRoom,111377679,-87.23695374,0.681446433,0.023925781,-0.971191406,0.030029297,24.3500061
16:50:09,Sanding_WoodRoom,111482851,-87.24332428,0.692087054,-0.012207031,-0.993896484,0.05859375,24.32998657
16:50:09,Sanding_WoodRoom,111588016,-87.26279449,0.732456803,-0.005126953,-1.033935547,0.042480469,24.32998657
16:50:09,Sanding_WoodRoom,111693175,-87.2544632,0.734155834,0.084472656,-1.048095703,0.034912109,24.3500061
16:50:09,Sanding_WoodRoom,111798331,-87.24525452,0.757303834,-0.052001953,-0.997802734,0.038085938,24.3500061
16:50:09,Sanding_WoodRoom,111903502,-87.252388,0.747326791,0.016601563,-1.011962891,0.022949219,24.3500061
16:50:09,Sanding_WoodRoom,112008642,-87.21215057,0.704459846,0.172363281,-0.989013672,-0.001220703,24.32998657
16:50:09,Sanding_WoodRoom,112113809,-87.21953583,0.700290084,-0.010009766,-0.970703125,0.030761719,24.32998657
16:50:10,Sanding_WoodRoom,112218976,-87.22905731,0.721717238,-0.005859375,-0.987304688,0.052734375,24.3500061
16:50:10,Sanding_WoodRoom,112324131,-87.24115753,0.738280833,0.041503906,-1.027099609,0.0390625,24.32998657
16:50:10,Sanding_WoodRoom,112429274,-87.24126434,0.72886616,0.062744141,-1.034667969,0.034423828,24.32998657
16:50:10,Sanding_WoodRoom,112534431,-87.23062897,0.755198181,-0.065429688,-1.007324219,0.051025391,24.3500061
16:50:10,Sanding_WoodRoom,112639588,-87.22892761,0.73788619,0.053710938,-1.022705078,0.011474609,24.3500061
16:50:10,Sanding_WoodRoom,112744738,-87.20292664,0.703585625,0.110107422,-1.007568359,0.049560547,24.3500061
16:50:10,Sanding_WoodRoom,112849898,-87.20116425,0.715353847,-0.041992188,-0.969482422,0.035888672,24.32998657
16:50:10,Sanding_WoodRoom,112955074,-87.21060181,0.732755005,0.032958984,-0.987792969,0.033203125,24.3500061
16:50:10,Sanding_WoodRoom,113060229,-87.21768188,0.755615175,0.071044922,-1.020019531,0.008544922,24.32998657
16:50:11,Sanding_WoodRoom,113165380,-87.21401215,0.747779369,0.078369141,-1.020996094,0.027832031,24.3500061
16:50:11,Sanding_WoodRoom,113270531,-87.21112061,0.770135581,-0.052490234,-0.998535156,0.046630859,24.32998657
16:50:11,Sanding_WoodRoom,113375703,-87.21749878,0.767751932,0.019287109,-1.049316406,0.036865234,24.32998657
16:50:11,Sanding_WoodRoom,113480863,-87.19134521,0.736460268,0.100097656,-1.019042969,0.063476563,24.32998657
16:50:11,Sanding_WoodRoom,113586025,-87.17679596,0.758708417,-0.087402344,-0.970214844,0.035400391,24.32998657
16:50:11,Sanding_WoodRoom,113691190,-87.16889191,0.755890548,0.084228516,-0.977294922,0.004394531,24.3500061
16:50:11,Sanding_WoodRoom,113796346,-87.16547394,0.747194409,0.094238281,-1.002197266,0.011474609,24.32998657
16:50:11,Sanding_WoodRoom,113901494,-87.17018127,0.741095126,0.044189453,-1.004882813,0.036376953,24.32998657
16:50:11,Sanding_WoodRoom,114006651,-87.17525482,0.76274389,-0.023925781,-0.990966797,0.048828125,24.32998657
16:50:11,Sanding_WoodRoom,114111815,-87.18791199,0.763434172,0.026123047,-1.046386719,0.022949219,24.39001465
16:50:12,Sanding_WoodRoom,114216985,-87.17084503,0.75395143,0.064208984,-1.039794922,0.074707031,24.39001465
16:50:12,Sanding_WoodRoom,114322141,-87.15830231,0.781080604,-0.083007813,-0.983154297,0.034179688,24.3500061
16:50:12,Sanding_WoodRoom,114427309,-87.14333344,0.765905023,0.093994141,-0.979736328,-0.013671875,24.32998657
16:50:12,Sanding_WoodRoom,114532468,-87.12237549,0.741515577,0.140136719,-1.002441406,0.002197266,24.32998657
16:50:12,Sanding_WoodRoom,114637618,-87.13262177,0.739155054,0.007080078,-0.978759766,0.033203125,24.3500061
16:50:12,Sanding_WoodRoom,114742777,-87.13925171,0.75903368,-0.010009766,-0.990234375,0.051513672,24.3500061
16:50:12,Sanding_WoodRoom,114847933,-87.15836334,0.767066658,0.023193359,-1.051269531,0.024658203,24.32998657
16:50:12,Sanding_WoodRoom,114953084,-87.15110016,0.76343739,0.020507813,-1.036865234,0.079833984,24.3500061
16:50:12,Sanding_WoodRoom,115058234,-87.14548492,0.798819482,-0.060546875,-0.994384766,0.023681641,24.3500061
16:50:13,Sanding_WoodRoom,115163401,-87.13604736,0.759015799,0.07421875,-0.997070313,0.020019531,24.39001465
16:50:13,Sanding_WoodRoom,115268565,-87.120224,0.730673134,0.106933594,-1.003173828,0.031982422,24.32998657
16:50:13,Sanding_WoodRoom,115373709,-87.12904358,0.736405909,-0.000976563,-0.975341797,0.032958984,24.32998657
16:50:13,Sanding_WoodRoom,115478871,-87.14031982,0.741894126,0.010498047,-0.983398438,0.041748047,24.32998657
16:50:13,Sanding_WoodRoom,115584038,-87.15641022,0.754862368,0.031982422,-1.03515625,0.029296875,24.32998657
16:50:13,Sanding_WoodRoom,115794312,-87.14989471,0.783862174,-0.05078125,-0.995605469,0.005859375,24.32998657
16:50:13,Sanding_WoodRoom,115899467,-87.14586639,0.758334041,0.053955078,-1.016113281,0.036621094,24.32998657
16:50:13,Sanding_WoodRoom,116004624,-87.12955475,0.723456442,0.088623047,-1.012695313,0.061035156,24.32998657
16:50:13,Sanding_WoodRoom,116109789,-87.12866974,0.740949929,-0.046875,-0.950683594,0.033447266,24.32998657
16:50:14,Sanding_WoodRoom,116214948,-87.13368225,0.742008269,0.044189453,-0.975097656,0.035888672,24.3500061
16:50:14,Sanding_WoodRoom,116320106,-87.14331818,0.746202767,0.063232422,-1.004394531,0.024902344,24.32998657
16:50:14,Sanding_WoodRoom,116425258,-87.14202118,0.761749208,0.047119141,-1.007568359,0.056640625,24.32998657
16:50:14,Sanding_WoodRoom,116530410,-87.1545105,0.779291928,-0.012939453,-1.011474609,0.017578125,24.32998657
16:50:14,Sanding_WoodRoom,116635558,-87.16091156,0.776616871,-0.010986328,-1.041748047,0.041015625,24.32998657
16:50:14,Sanding_WoodRoom,116740715,-87.14271545,0.761500299,0.094238281,-1.038818359,0.056152344,24.32998657
16:50:14,Sanding_WoodRoom,116845878,-87.14694977,0.77584666,-0.022705078,-0.968994141,0.008300781,24.32998657
16:50:14,Sanding_WoodRoom,116951035,-87.14810944,0.771279454,0.040039063,-0.976074219,0.027099609,24.32998657
16:50:14,Sanding_WoodRoom,117056202,-87.13454437,0.758491635,0.122558594,-0.990722656,0.020263672,24.3500061
16:50:15,Sanding_WoodRoom,117161362,-87.13674164,0.752771258,0.047851563,-0.986083984,0.035400391,24.32998657
16:50:15,Sanding_WoodRoom,117266534,-87.15088654,0.760398984,-0.023193359,-1.010009766,0.022216797,24.32998657
16:50:15,Sanding_WoodRoom,117371685,-87.15910339,0.774500787,-0.026611328,-1.045898438,0.060791016,24.32998657
16:50:15,Sanding_WoodRoom,117476852,-87.14968109,0.764200687,0.079345703,-1.044433594,0.041259766,24.3500061
16:50:15,Sanding_WoodRoom,117582021,-87.14485168,0.781671047,-0.040039063,-0.997558594,0.023681641,24.3500061
16:50:15,Sanding_WoodRoom,117687180,-87.14467621,0.758007348,0.03515625,-0.987304688,0.033203125,24.32998657
16:50:15,Sanding_WoodRoom,117792333,-87.11170959,0.728772283,0.167724609,-0.998046875,-0.001953125,24.32998657
16:50:15,Sanding_WoodRoom,117897485,-87.11898804,0.726504266,0.020996094,-0.984863281,0.035888672,24.32998657
16:50:15,Sanding_WoodRoom,118002655,-87.13215637,0.747637391,-0.024414063,-0.993164063,0.041992188,24.32998657
16:50:15,Sanding_WoodRoom,118107833,-87.14352417,0.758801997,0.048339844,-1.017578125,0.022949219,24.32998657
16:50:16,Sanding_WoodRoom,118212990,-87.13196564,0.725057602,0.110351563,-1.045410156,0.027099609,24.29000854
16:50:16,Sanding_WoodRoom,118318146,-87.13132477,0.747219861,-0.052734375,-1.016357422,0.021240234,24.32998657
16:50:16,Sanding_WoodRoom,118423300,-87.13134003,0.748165309,-0.003173828,-1.015625,0.051269531,24.32998657
16:50:16,Sanding_WoodRoom,118528434,-87.10132599,0.695575297,0.131835938,-1.018798828,0.056640625,24.29000854
16:50:16,Sanding_WoodRoom,118633598,-87.09696198,0.714388132,-0.057617188,-0.993408203,0.049316406,24.3500061
16:50:16,Sanding_WoodRoom,118738765,-87.1053772,0.719029546,0.041748047,-0.976318359,0.009033203,24.32998657
16:50:16,Sanding_WoodRoom,118843927,-87.09635162,0.709333539,0.109130859,-0.996826172,0.010742188,24.32998657
16:50:16,Sanding_WoodRoom,118949093,-87.10300446,0.695261538,0.05078125,-1.038330078,0.048095703,24.32998657
16:50:16,Sanding_WoodRoom,119054239,-87.11620331,0.719667017,-0.020751953,-1.016845703,0.030517578,24.32998657
16:50:17,Sanding_WoodRoom,119159392,-87.12578583,0.724512041,-0.026855469,-1.039794922,0.040283203,24.32998657
16:50:17,Sanding_WoodRoom,119264558,-87.11075592,0.699840128,0.081787109,-1.060791016,0.074951172,24.3500061
16:50:17,Sanding_WoodRoom,119369723,-87.11042786,0.729488671,-0.046875,-1.020996094,0.033203125,24.32998657
16:50:17,Sanding_WoodRoom,119474873,-87.09932709,0.701531649,0.080078125,-0.987792969,-0.020996094,24.32998657
16:50:17,Sanding_WoodRoom,119580042,-87.07813263,0.655996799,0.120117188,-0.992919922,0.036865234,24.32998657
16:50:17,Sanding_WoodRoom,119685209,-87.09043121,0.655863404,-0.010742188,-0.980224609,0.048095703,24.3500061
16:50:17,Sanding_WoodRoom,119790371,-87.10311127,0.660800278,0.033935547,-0.997070313,0.021728516,24.32998657
16:50:17,Sanding_WoodRoom,119895540,-87.11508179,0.684948981,-0.025390625,-1.016845703,0.052001953,24.32998657
16:50:17,Sanding_WoodRoom,120000699,-87.11216736,0.678281128,0.061035156,-1.037597656,0.067626953,24.3500061
16:50:17,Sanding_WoodRoom,120105862,-87.11999512,0.689580262,0.019287109,-1.040771484,0.022460938,24.32998657
16:50:18,Sanding_WoodRoom,120211021,-87.12392426,0.685031652,-0.026611328,-1.048339844,0.051269531,24.32998657
16:50:18,Sanding_WoodRoom,120316185,-87.10743713,0.673929513,0.054931641,-1.009033203,0.072998047,24.32998657
16:50:18,Sanding_WoodRoom,120421343,-87.11443329,0.683524549,-0.004882813,-0.993896484,0.030273438,24.32998657
16:50:18,Sanding_WoodRoom,120526506,-87.11964417,0.673432231,0.041259766,-0.99609375,0.020751953,24.3500061
